"chr"	"start"	"end"	"strand"	"pvalue"	"qvalue"	"meth.diff"
"2489202"	"NC_035784.1"	68870850	68870850	"+"	5.26480852685915e-171	1.15313770979393e-167	-84.027135368486
"2489203"	"NC_035784.1"	68870938	68870938	"+"	3.84979789816677e-178	1.17688370410319e-174	-85.0540663040663
"2489207"	"NC_035784.1"	68872011	68872011	"+"	6.15578779317883e-112	1.50852134610286e-109	-83.8638353571713
"2489208"	"NC_035784.1"	68872042	68872042	"+"	2.71439696031157e-109	6.16075211410419e-107	-83.4462143857127
"2489212"	"NC_035784.1"	68872263	68872263	"+"	1.72993928405489e-118	5.1752365123141e-116	-76.368566518023
"2489216"	"NC_035784.1"	68872525	68872525	"+"	4.74543445266615e-135	2.41825424162294e-132	-75.2465047829286
"2489220"	"NC_035784.1"	68872651	68872651	"+"	8.28685339168054e-81	8.54774086549469e-79	-76.1687608674256
"2489221"	"NC_035784.1"	68872678	68872678	"+"	1.12018003578991e-78	1.0913072660604e-76	-75.4956240163944
"2489228"	"NC_035784.1"	68874477	68874477	"+"	2.06186893010461e-91	2.84233938283578e-89	-80.4527963618873
"2489229"	"NC_035784.1"	68874732	68874732	"+"	9.97369418664136e-141	6.22996346870813e-138	-78.6815523657629
"2489233"	"NC_035784.1"	68875590	68875590	"+"	1.13682455330046e-77	1.078348885309e-75	-76.9285096873485
"2489234"	"NC_035784.1"	68875887	68875887	"+"	1.38580923392875e-126	5.34904634068145e-124	-81.4530558432997
"2489239"	"NC_035784.1"	68876742	68876742	"+"	6.68050489206282e-173	1.58760654293428e-169	-83.8722119738387
"2489241"	"NC_035784.1"	68877332	68877332	"+"	1.0996276448863e-136	5.92078330034968e-134	-82.5056508443026
"2489243"	"NC_035784.1"	68877591	68877591	"+"	2.45291270282592e-154	2.57999234515029e-151	-84.2112314390979
"2489244"	"NC_035784.1"	68877833	68877833	"+"	4.14423957338081e-152	3.99053791190646e-149	-80.9688549936749
"2489245"	"NC_035784.1"	68878159	68878159	"+"	1.69681949332549e-189	9.64576115512952e-186	-83.5610706921113
"2489246"	"NC_035784.1"	68878185	68878185	"+"	1.94553463325838e-194	1.43354188205991e-190	-84.9239864864865
"2489247"	"NC_035784.1"	68878393	68878393	"+"	2.22878055628159e-154	2.34697960207618e-151	-88.0757356184236
"2489248"	"NC_035784.1"	68878483	68878483	"+"	8.33130462864875e-186	3.77142460579532e-182	-87.2566590956019
"2489249"	"NC_035784.1"	68878550	68878550	"+"	1.83116430464371e-162	2.7132853026552e-159	-87.3053786270347
"2489250"	"NC_035784.1"	68878559	68878559	"+"	3.67709928930564e-165	6.16234597936876e-162	-87.9353424657534
"2489251"	"NC_035784.1"	68878792	68878792	"+"	2.89527849716151e-158	3.58972186223417e-155	-88.0301892367738
"2489252"	"NC_035784.1"	68878798	68878798	"+"	3.66014238339387e-149	3.12687338524547e-146	-88.6350063984075
"2489254"	"NC_035784.1"	68880384	68880384	"+"	1.03076834793801e-78	1.00521141754231e-76	-76.2846792418547
"2489256"	"NC_035784.1"	68880505	68880505	"+"	1.83231386086965e-65	1.24210729866959e-63	-82.4352466484446
"2489257"	"NC_035784.1"	68880800	68880800	"+"	1.26257580068104e-88	1.61313206951618e-86	-82.8205128205128
"2489258"	"NC_035784.1"	68880805	68880805	"+"	7.76559882636532e-100	1.34523018558129e-97	-82.914608080171
"2489259"	"NC_035784.1"	68880821	68880821	"+"	2.26604725564042e-127	8.95572565395242e-125	-87.8290360450454
"2489260"	"NC_035784.1"	68881426	68881426	"+"	1.99501822765957e-89	2.60566054969076e-87	-80.279761006018
"2489263"	"NC_035784.1"	68882110	68882110	"+"	3.31567307116953e-88	4.1891002118909e-86	-82.2086771831235
"2489268"	"NC_035784.1"	68882619	68882619	"+"	1.22243188286057e-118	3.67116795266693e-116	-80.7788756388416
"2489306"	"NC_035784.1"	68886262	68886262	"+"	7.08685288688138e-82	7.5444339338717e-80	-81.2755569118096
"2489310"	"NC_035784.1"	68887394	68887394	"+"	1.17567569850443e-97	1.91639034538193e-95	-75.4072809298537
"2489321"	"NC_035784.1"	68888973	68888973	"+"	1.77268267170022e-123	6.16564345837107e-121	-81.8422672064777
"2489322"	"NC_035784.1"	68888976	68888976	"+"	1.11683543102098e-132	5.25484368681806e-130	-83.3492315845257
"2489324"	"NC_035784.1"	68889121	68889121	"+"	5.31573834145952e-128	2.14684898741435e-125	-85.0325721239888
"2489325"	"NC_035784.1"	68889169	68889169	"+"	4.8592580983022e-74	4.17840124247902e-72	-79.0029239766082
"2489328"	"NC_035784.1"	68889910	68889910	"+"	2.61272126469032e-107	5.61108093551179e-105	-85.1984326333769
"2489330"	"NC_035784.1"	68890215	68890215	"+"	1.77141988564679e-70	1.37907307489003e-68	-78.5999107275703
"2493635"	"NC_035784.1"	69222310	69222310	"+"	7.62340120499962e-105	1.52499525602932e-102	-76.0862967969763
"2494063"	"NC_035784.1"	69252076	69252076	"+"	1.43830618297855e-85	1.68884670153617e-83	-78.2027820383985
"2494067"	"NC_035784.1"	69253115	69253115	"+"	1.04453167193408e-78	1.01845035129791e-76	-76.5058727123737
"2494083"	"NC_035784.1"	69257233	69257233	"+"	1.61943217804975e-65	1.0991158672926e-63	-76.7249004865104
"2494103"	"NC_035784.1"	69259174	69259174	"+"	1.04113751723877e-97	1.69943834122469e-95	-88.0648567119155
"2494108"	"NC_035784.1"	69259680	69259680	"+"	1.03712174652519e-178	3.27764332018598e-175	-80.9165533212078
"2494111"	"NC_035784.1"	69260098	69260098	"+"	2.00716584368364e-211	4.25199285811849e-207	-84.8289062135288
"2494112"	"NC_035784.1"	69260103	69260103	"+"	9.97589999084206e-218	3.10922443544457e-213	-84.7612259444049
"2494113"	"NC_035784.1"	69260124	69260124	"+"	9.2015636046797e-191	5.48364679631789e-187	-80.3253790967864
"2494114"	"NC_035784.1"	69260157	69260157	"+"	6.6203194998826e-181	2.32832611485924e-177	-82.7027524624873
"2494115"	"NC_035784.1"	69260226	69260226	"+"	1.24500541627096e-164	2.02757179426633e-161	-80.6645227026683
"2494147"	"NC_035784.1"	69264832	69264832	"+"	3.47505439908346e-88	4.38862602002585e-86	-75.031768805083
"2494153"	"NC_035784.1"	69265364	69265364	"+"	1.85070254430996e-112	4.60604976170418e-110	-79.9145299145299
"2494155"	"NC_035784.1"	69265503	69265503	"+"	6.8162689833083e-111	1.61562265302395e-108	-81.4908171906425
"2494156"	"NC_035784.1"	69265521	69265521	"+"	3.08338326931882e-86	3.69145618415718e-84	-75.6428571428571
"2494157"	"NC_035784.1"	69265525	69265525	"+"	5.66796483696804e-89	7.30988224511542e-87	-75.188753704338
"2494158"	"NC_035784.1"	69265532	69265532	"+"	9.57725442715413e-107	2.02205880054298e-104	-80.633909507938
"2494159"	"NC_035784.1"	69265596	69265596	"+"	4.01668744519163e-100	7.01680807612103e-98	-84.7284283513097
"2494160"	"NC_035784.1"	69265854	69265854	"+"	1.28390489457956e-118	3.85364767718728e-116	-80.3876235269249
"2494161"	"NC_035784.1"	69265871	69265871	"+"	7.65162760019033e-94	1.12350940938118e-91	-75.0670153644982
"2494164"	"NC_035784.1"	69265971	69265971	"+"	9.16689152707019e-92	1.27567757250608e-89	-81.3461556209796
"2494168"	"NC_035784.1"	69266455	69266455	"+"	3.85634040883396e-124	1.36849873922432e-121	-77.2933374538344
"2494169"	"NC_035784.1"	69266491	69266491	"+"	2.70804982447815e-97	4.37033681127869e-95	-78.1074578989575
"2494199"	"NC_035784.1"	69269580	69269580	"+"	3.90461894607459e-77	3.64976697669868e-75	-81.4606741573034
"2494200"	"NC_035784.1"	69269614	69269614	"+"	4.46369976865591e-67	3.16367564581295e-65	-77.8674790555979
"2494203"	"NC_035784.1"	69270085	69270085	"+"	1.3492229173864e-71	1.08589803134679e-69	-82.5615834717908
"2494204"	"NC_035784.1"	69270116	69270116	"+"	4.77514561166778e-111	1.13699459198977e-108	-82.693029364856
"2494205"	"NC_035784.1"	69270156	69270156	"+"	5.96798523989386e-132	2.73770102867177e-129	-84.5457716333196
"2494206"	"NC_035784.1"	69270165	69270165	"+"	8.79639233993853e-119	2.6508053655827e-116	-80.3333947805019
"2494207"	"NC_035784.1"	69270278	69270278	"+"	1.08474659371356e-94	1.62974047270301e-92	-81.032967032967
"2494232"	"NC_035784.1"	69273410	69273410	"+"	3.78789757793749e-72	3.09436086390845e-70	-77.0069185152647
"2494448"	"NC_035784.1"	69300021	69300021	"+"	2.1116655432684e-155	2.32382632973391e-152	-77.974344367787
"2494449"	"NC_035784.1"	69300325	69300325	"+"	2.97556098255234e-106	6.1936075063512e-104	-75.440592822847
"2494451"	"NC_035784.1"	69300432	69300432	"+"	6.56089007504824e-62	4.01994077215168e-60	-79.0902801798686
"2494456"	"NC_035784.1"	69301789	69301789	"+"	7.48287550110813e-62	4.57812879079424e-60	-79.2504966588405
"2494457"	"NC_035784.1"	69301805	69301805	"+"	3.04069570089438e-63	1.93409082882627e-61	-76.6474195863509
"2494505"	"NC_035784.1"	69307429	69307429	"+"	2.47152242526827e-145	1.82259495432117e-142	-79.9939144987068
"2496206"	"NC_035784.1"	69481495	69481495	"+"	1.97974382231342e-89	2.58633378242491e-87	-75.4613348459066
"2496216"	"NC_035784.1"	69483885	69483885	"+"	1.14034081907094e-114	3.03355507660466e-112	-81.8672302550753
"2496217"	"NC_035784.1"	69483901	69483901	"+"	1.50117391666761e-126	5.78774822613353e-124	-80.2528593655356
"2496218"	"NC_035784.1"	69483965	69483965	"+"	9.53615827480158e-141	5.96215505822436e-138	-81.5280730766202
"2496219"	"NC_035784.1"	69483991	69483991	"+"	1.5738935758615e-156	1.82147121439949e-153	-83.117057564089
"2496220"	"NC_035784.1"	69484050	69484050	"+"	2.49055183282214e-159	3.22044875044935e-156	-88.5877241792578
"2496221"	"NC_035784.1"	69484096	69484096	"+"	1.07019842595198e-141	6.93241130815903e-139	-84.3470730126346
"2496222"	"NC_035784.1"	69484161	69484161	"+"	1.01560323653828e-66	7.12477811024314e-65	-78.2331363726713
"2496223"	"NC_035784.1"	69484199	69484199	"+"	2.50285155015217e-73	2.11040252898395e-71	-76.4667106130521
"2496226"	"NC_035784.1"	69484609	69484609	"+"	8.40882468170732e-76	7.59072963352483e-74	-78.2689038362037
"2496227"	"NC_035784.1"	69484801	69484801	"+"	2.85901744068737e-81	2.98858815652192e-79	-77.0900809716599
"2496228"	"NC_035784.1"	69484861	69484861	"+"	1.73495970445717e-122	5.86955401935877e-120	-80.5293850752642
"2496230"	"NC_035784.1"	69485020	69485020	"+"	1.66803909245836e-121	5.4724601134095e-119	-77.0010107330221
"2496235"	"NC_035784.1"	69485951	69485951	"+"	2.83444380340353e-114	7.44095728833949e-112	-79.9262536873156
"2496252"	"NC_035784.1"	69488481	69488481	"+"	6.91202003850617e-132	3.1632671550097e-129	-76.9189308715001
"2496253"	"NC_035784.1"	69488711	69488711	"+"	3.96354325760114e-145	2.90548414058136e-142	-82.1433176752326
"2496263"	"NC_035784.1"	69490298	69490298	"+"	2.09685403324561e-58	1.16332394405148e-56	-82.9663931540607
"2496264"	"NC_035784.1"	69490449	69490449	"+"	3.4146237845996e-89	4.42906370880781e-87	-83.7255648641787
"2496267"	"NC_035784.1"	69490504	69490504	"+"	1.58888324592593e-71	1.27598177015099e-69	-76.235513120759
"2496274"	"NC_035784.1"	69491153	69491153	"+"	2.81970246276121e-118	8.37161146579101e-116	-81.250727844416
"2496276"	"NC_035784.1"	69491290	69491290	"+"	4.38778481214508e-138	2.47869631605685e-135	-75.4077570153471
"2496285"	"NC_035784.1"	69492036	69492036	"+"	2.12061530073628e-135	1.0942294732462e-132	-77.0930880713489
"2496290"	"NC_035784.1"	69492861	69492861	"+"	3.5275325943558e-95	5.36853382114339e-93	-75.4859449760766
"2496293"	"NC_035784.1"	69493276	69493276	"+"	7.42358153396608e-136	3.88450166809518e-133	-80.7315695886197
"2496294"	"NC_035784.1"	69493290	69493290	"+"	3.52001000917694e-146	2.68562711512429e-143	-77.9662068281064
"2496296"	"NC_035784.1"	69493430	69493430	"+"	4.28574540671039e-149	3.64982925078642e-146	-78.7370303370553
"2496297"	"NC_035784.1"	69493450	69493450	"+"	2.53925406142929e-164	4.08383158398435e-161	-79.4542466701263
"2496301"	"NC_035784.1"	69494219	69494219	"+"	3.19235424050828e-130	1.38168562671104e-127	-81.8879120879121
"2496302"	"NC_035784.1"	69494540	69494540	"+"	2.94343337270138e-137	1.62155557758269e-134	-76.1680403991364
"2507610"	"NC_035784.1"	70203222	70203222	"+"	6.65492066214748e-144	4.64843314716892e-141	-81.8815240219504
"2507612"	"NC_035784.1"	70203283	70203283	"+"	1.90270428629199e-139	1.13690988655107e-136	-79.3635590652762
"2507615"	"NC_035784.1"	70203370	70203370	"+"	1.49284071277958e-152	1.45976463905338e-149	-83.3888418296627
"2507619"	"NC_035784.1"	70204248	70204248	"+"	1.47252597026991e-141	9.47293641383886e-139	-80.281800971121
"2507624"	"NC_035784.1"	70204476	70204476	"+"	2.34589375831763e-133	1.13044818973779e-130	-77.4593495934959
"2507626"	"NC_035784.1"	70204619	70204619	"+"	1.2101442882841e-86	1.46457442223781e-84	-78.4654863345038
"2508007"	"NC_035784.1"	70226602	70226602	"+"	1.37272804104291e-96	2.17382153440495e-94	-78.6270725068052
"2508034"	"NC_035784.1"	70229344	70229344	"+"	2.321151491891e-99	3.96468776107318e-97	-81.8804824561403
"2508036"	"NC_035784.1"	70229451	70229451	"+"	1.26168354714805e-78	1.22731149490085e-76	-75.8578803522624
"2508041"	"NC_035784.1"	70230810	70230810	"+"	7.81216735694092e-41	2.54697143986007e-39	-80.012077294686
"2508087"	"NC_035784.1"	70237774	70237774	"+"	8.46694917592766e-56	4.35697455759202e-54	-75.140977443609
"2508097"	"NC_035784.1"	70240835	70240835	"+"	6.25327684668689e-64	4.05668599559197e-62	-84.1540130151844
"2508099"	"NC_035784.1"	70241240	70241240	"+"	4.23309112555971e-63	2.68123495934883e-61	-78.0218573233017
"2508100"	"NC_035784.1"	70241461	70241461	"+"	1.36811466393943e-145	1.01971554809887e-142	-80.7180330436144
"2508101"	"NC_035784.1"	70241465	70241465	"+"	3.32746069278613e-160	4.48217074985582e-157	-81.7598180704977
"2508102"	"NC_035784.1"	70241502	70241502	"+"	1.23187231549767e-184	5.31048624026826e-181	-80.2706366046998
"2508104"	"NC_035784.1"	70241656	70241656	"+"	3.09423594856907e-108	6.81798050037451e-106	-79.7818895754106
"2508105"	"NC_035784.1"	70241669	70241669	"+"	1.26542607500015e-128	5.19969522853827e-126	-85.1592832254853
"2508106"	"NC_035784.1"	70241699	70241699	"+"	4.67936304585627e-100	8.15920148403164e-98	-79.864921907978
"2508108"	"NC_035784.1"	70241828	70241828	"+"	2.87261389605716e-122	9.63779421453652e-120	-77.2709127200145
"2508109"	"NC_035784.1"	70241915	70241915	"+"	1.00067529570124e-122	3.40151839802638e-120	-81.493429542043
"2508110"	"NC_035784.1"	70241939	70241939	"+"	3.1023343818468e-139	1.83993136318484e-136	-84.9073414112616
"2508111"	"NC_035784.1"	70241967	70241967	"+"	1.88555162838848e-150	1.69522102189151e-147	-84.5297352457622
"2508112"	"NC_035784.1"	70241973	70241973	"+"	8.80118043379129e-150	7.71828262738064e-147	-83.5703103219027
"2508113"	"NC_035784.1"	70242049	70242049	"+"	1.66827230672249e-151	1.56364350440072e-148	-86.5524686540763
"2508114"	"NC_035784.1"	70242133	70242133	"+"	1.6893021806233e-183	6.90896595121391e-180	-83.3925691203129
"2508115"	"NC_035784.1"	70242372	70242372	"+"	1.74252429078077e-150	1.5692326061523e-147	-83.0563738559578
"2508116"	"NC_035784.1"	70242464	70242464	"+"	3.46998983823812e-171	7.6558877675979e-168	-85.5071518427061
"2508117"	"NC_035784.1"	70242516	70242516	"+"	4.05268462097428e-131	1.81368179601973e-128	-82.2016260162602
"2508118"	"NC_035784.1"	70242610	70242610	"+"	2.89094679998353e-130	1.25503939407319e-127	-82.2807088525651
"2508119"	"NC_035784.1"	70242695	70242695	"+"	5.93876882820576e-135	3.01165676522544e-132	-88.2172282689079
"2508120"	"NC_035784.1"	70242737	70242737	"+"	2.6278366784254e-122	8.8263807039228e-120	-80.5860805860806
"2508121"	"NC_035784.1"	70242762	70242762	"+"	2.12690854644119e-189	1.20150841583233e-185	-89.3685519865369
"2508122"	"NC_035784.1"	70242802	70242802	"+"	8.51501580492397e-158	1.03584465177761e-154	-85.8334844912026
"2508123"	"NC_035784.1"	70242901	70242901	"+"	1.96834394808512e-122	6.64336937323482e-120	-78.5724797645327
"2508124"	"NC_035784.1"	70242926	70242926	"+"	3.07104996530806e-130	1.33088326932703e-127	-79.1871280470009
"2508125"	"NC_035784.1"	70242937	70242937	"+"	2.96833294517644e-122	9.95647357820459e-120	-79.2852950859564
"2508129"	"NC_035784.1"	70243187	70243187	"+"	8.25878601617613e-134	4.02845742239388e-131	-77.6373030173315
"2508130"	"NC_035784.1"	70243193	70243193	"+"	2.04844886447241e-126	7.8564246835158e-124	-78.5472972972973
"2508131"	"NC_035784.1"	70243252	70243252	"+"	9.38296101917817e-113	2.35840405251126e-110	-82.2495927661979
"2508141"	"NC_035784.1"	70245463	70245463	"+"	1.10328936470049e-134	5.54725652415968e-132	-78.5490447783735
"2508157"	"NC_035784.1"	70247928	70247928	"+"	9.51930094022565e-91	1.28636284318414e-88	-78.1679597114469
"2508159"	"NC_035784.1"	70248070	70248070	"+"	1.46296226525432e-127	5.8251250180643e-125	-75.0295987322635
"2508160"	"NC_035784.1"	70248594	70248594	"+"	4.51524956339404e-83	4.95582702020634e-81	-77.760417252116
"2508216"	"NC_035784.1"	70259021	70259021	"+"	9.89788447462006e-110	2.27446684963936e-107	-81.8654276372397
"2508220"	"NC_035784.1"	70259447	70259447	"+"	1.64546986767125e-74	1.4328164655856e-72	-76.3317856582105
"2508297"	"NC_035784.1"	70273787	70273787	"+"	1.35141815445961e-62	8.43624461798648e-61	-76.6666666666667
"2508299"	"NC_035784.1"	70273907	70273907	"+"	3.71392478806042e-183	1.47661735315042e-179	-76.1811284717617
"2508305"	"NC_035784.1"	70274526	70274526	"+"	1.35397497997781e-73	1.15029124317036e-71	-75.0915750915751
"2508313"	"NC_035784.1"	70275654	70275654	"+"	5.69576046237758e-189	3.14549835636656e-185	-77.6183021291702
"2508315"	"NC_035784.1"	70276336	70276336	"+"	1.43383062473442e-111	3.46980628523207e-109	-79.9576657786212
"2508316"	"NC_035784.1"	70276376	70276376	"+"	1.43996481831928e-130	6.32520845181117e-128	-80.4334631395193
"2508317"	"NC_035784.1"	70276411	70276411	"+"	7.77793185506806e-139	4.54141469502757e-136	-81.7403570212559
"2508361"	"NC_035784.1"	70283831	70283831	"+"	8.99445455941091e-140	5.43427011928549e-137	-78.394638314899
"2508363"	"NC_035784.1"	70283951	70283951	"+"	1.14703402729482e-108	2.56409870246165e-106	-80.8823529411765
"2508364"	"NC_035784.1"	70284298	70284298	"+"	6.42089136914901e-104	1.25067401617841e-101	-79.1443893653099
"2518478"	"NC_035784.1"	71191538	71191538	"+"	1.18210531041964e-164	1.92745016163979e-161	-78.6229752012674
"2518479"	"NC_035784.1"	71191673	71191673	"+"	9.89736822211287e-173	2.33774468432347e-169	-84.6797751429904
"2518480"	"NC_035784.1"	71191959	71191959	"+"	1.41374975616921e-203	1.7346006607248e-199	-85.2128383487071
"2518481"	"NC_035784.1"	71192092	71192092	"+"	1.18636833643973e-230	1.14889609648526e-225	-85.1883676134601
"2518482"	"NC_035784.1"	71192105	71192105	"+"	1.37323105291905e-200	1.43215329242517e-196	-81.1446061446061
"2518483"	"NC_035784.1"	71192186	71192186	"+"	5.07460324267925e-187	2.43541447501289e-183	-83.0260070718086
"2518484"	"NC_035784.1"	71192227	71192227	"+"	3.70075273019917e-186	1.70368812524537e-182	-85.4100498017783
"2518485"	"NC_035784.1"	71192241	71192241	"+"	1.64305073869057e-174	4.20701686511944e-171	-85.9064438810387
"2518486"	"NC_035784.1"	71192296	71192296	"+"	9.05571642909721e-131	4.01227443433751e-128	-81.0439982509425
"2518487"	"NC_035784.1"	71192589	71192589	"+"	1.50811956812621e-95	2.32086088476203e-93	-76.6297726742528
"2518496"	"NC_035784.1"	71193470	71193470	"+"	6.34989044092753e-138	3.56925988675067e-135	-78.8621052631579
"2518498"	"NC_035784.1"	71193557	71193557	"+"	2.31684981506591e-149	1.99547746759736e-146	-78.9757333633901
"2518499"	"NC_035784.1"	71193587	71193587	"+"	2.72377677429906e-189	1.52282154232436e-185	-81.0424246068733
"2518500"	"NC_035784.1"	71193662	71193662	"+"	1.18994317969849e-209	2.18013680579648e-205	-85.042983989126
"2518501"	"NC_035784.1"	71194104	71194104	"+"	6.35729761817857e-114	1.65338525802128e-111	-77.1716536955576
"2518502"	"NC_035784.1"	71194341	71194341	"+"	7.28565589775682e-121	2.33626939323928e-118	-78.1090869970594
"2518503"	"NC_035784.1"	71194384	71194384	"+"	1.01145858587356e-119	3.12978519423982e-117	-80.3682871780174
"2518504"	"NC_035784.1"	71194497	71194497	"+"	2.37680041626708e-139	1.4136515079689e-136	-78.9442880633204
"2518505"	"NC_035784.1"	71194555	71194555	"+"	5.80624541953742e-164	9.16947206382544e-161	-79.0451086094815
"2518506"	"NC_035784.1"	71194644	71194644	"+"	1.93476763508122e-168	3.72073671141712e-165	-79.197271112343
"2518508"	"NC_035784.1"	71195039	71195039	"+"	7.58252978801779e-121	2.42974301478281e-118	-84.0386673325248
"2518509"	"NC_035784.1"	71195162	71195162	"+"	4.11109259024633e-145	3.00957740883441e-142	-84.4981632894893
"2518510"	"NC_035784.1"	71195301	71195301	"+"	5.31185849118419e-196	4.19924887878049e-192	-84.4015481779566
"2518511"	"NC_035784.1"	71195608	71195608	"+"	7.41771572824639e-71	5.8395024268961e-69	-78.5855170470555
"2518513"	"NC_035784.1"	71195737	71195737	"+"	3.09203580276711e-165	5.20437056247264e-162	-81.402027027027
"2518516"	"NC_035784.1"	71195859	71195859	"+"	1.55537055672338e-126	5.99190681646557e-124	-76.7286634933694
"2518527"	"NC_035784.1"	71197169	71197169	"+"	7.06094508008062e-122	2.34261312825347e-119	-77.6353276353276
"2523279"	"NC_035784.1"	71644991	71644991	"+"	1.52471770459204e-77	1.44129814323788e-75	-75.8185007145641
"2523303"	"NC_035784.1"	71649003	71649003	"+"	1.05072468815958e-42	3.64102640611701e-41	-77.4286601872809
"2523304"	"NC_035784.1"	71649033	71649033	"+"	1.36227305246967e-47	5.49333801775452e-46	-75.8771929824561
"2523306"	"NC_035784.1"	71649361	71649361	"+"	1.4888104649588e-158	1.86811618918351e-155	-78.8625167935513
"2523334"	"NC_035784.1"	71651658	71651658	"+"	1.96615987646169e-112	4.88846571881616e-110	-78.1733129156091
"2523336"	"NC_035784.1"	71652108	71652108	"+"	4.09687304112687e-71	3.24983692478386e-69	-76.981860933826
"2523454"	"NC_035784.1"	71667615	71667615	"+"	1.99774162367997e-122	6.74007281231328e-120	-80.7780780156586
"2523506"	"NC_035784.1"	71676119	71676119	"+"	3.34900056042489e-123	1.15593385508722e-120	-76.343733189887
"2523528"	"NC_035784.1"	71678740	71678740	"+"	5.21396447217697e-103	9.86737725863479e-101	-77.0499934946656
"2523535"	"NC_035784.1"	71679366	71679366	"+"	8.4226101877713e-184	3.4921122173816e-180	-75.606711123291
"2523537"	"NC_035784.1"	71679738	71679738	"+"	8.87109661492783e-130	3.78751563729463e-127	-81.2433550482303
"2523538"	"NC_035784.1"	71679853	71679853	"+"	6.28513853150938e-153	6.23811529953683e-150	-79.3599842780171
"2523539"	"NC_035784.1"	71679893	71679893	"+"	2.70377339591343e-157	3.2311344720816e-154	-82.7820282767732
"2523540"	"NC_035784.1"	71679912	71679912	"+"	3.99712224375263e-133	1.90985678868186e-130	-81.5041018763517
"2523542"	"NC_035784.1"	71680214	71680214	"+"	1.25584944359635e-132	5.89256146305987e-130	-84.240812255441
"2523543"	"NC_035784.1"	71680441	71680441	"+"	5.42640003099685e-100	9.43871314760108e-98	-77.2023639824011
"2523544"	"NC_035784.1"	71680524	71680524	"+"	5.91537164818734e-99	9.99090745164557e-97	-76.6177381268331
"2523545"	"NC_035784.1"	71680624	71680624	"+"	1.30211612136215e-145	9.71324937516653e-143	-87.9134284578587
"2523546"	"NC_035784.1"	71680629	71680629	"+"	1.05706412153722e-123	3.70465673713901e-121	-79.4466236704048
"2523547"	"NC_035784.1"	71680636	71680636	"+"	5.23188168116532e-165	8.68210631918492e-162	-88.3856256737613
"2523548"	"NC_035784.1"	71680643	71680643	"+"	9.70555280806922e-169	1.90290599773528e-165	-89.7420941711192
"2523549"	"NC_035784.1"	71680675	71680675	"+"	8.27424575526291e-129	3.41805527469221e-126	-80.2566877002025
"2523555"	"NC_035784.1"	71681385	71681385	"+"	3.43870401010727e-132	1.5873770279978e-129	-84.2087542087542
"2523556"	"NC_035784.1"	71681438	71681438	"+"	8.25772773096108e-88	1.03233403444452e-85	-82.9126080395116
"2523557"	"NC_035784.1"	71681529	71681529	"+"	7.11075415153048e-51	3.1657369370889e-49	-77.7579899884482
"2523558"	"NC_035784.1"	71681664	71681664	"+"	6.04191235778615e-64	3.92116239564197e-62	-87.1193611822895
"2523574"	"NC_035784.1"	71684085	71684085	"+"	7.73020174962786e-144	5.39395439866576e-141	-78.4462723593158
"2523575"	"NC_035784.1"	71684145	71684145	"+"	8.19275349566908e-130	3.50396587725198e-127	-84.4077703283479
"2523576"	"NC_035784.1"	71684218	71684218	"+"	3.60028109161615e-92	5.06216159355999e-90	-76.0237618193961
"2523579"	"NC_035784.1"	71684296	71684296	"+"	6.50197655394951e-134	3.18955385759745e-131	-78.5731206163163
"2523588"	"NC_035784.1"	71685893	71685893	"+"	9.89859397069738e-151	8.99485008948186e-148	-77.6243862115204
"2523590"	"NC_035784.1"	71686262	71686262	"+"	3.15025300486815e-131	1.41636551479509e-128	-82.120387366289
"2523595"	"NC_035784.1"	71687130	71687130	"+"	1.36085298720648e-156	1.58166939174518e-153	-76.5519228921835
"2523620"	"NC_035784.1"	71688485	71688485	"+"	8.25766622283017e-178	2.49901321697619e-174	-84.1763852355347
"2523621"	"NC_035784.1"	71688490	71688490	"+"	3.68752239839186e-185	1.62057353023596e-181	-84.2311621822349
"2523622"	"NC_035784.1"	71688533	71688533	"+"	3.69117363850014e-161	5.13800782270353e-158	-77.6667727013665
"2523856"	"NC_035784.1"	71716261	71716261	"+"	3.82499599283086e-67	2.71617299933387e-65	-84.4054461701521
"2523857"	"NC_035784.1"	71716275	71716275	"+"	1.59743661733031e-73	1.35458155165177e-71	-85.7324124929759
"2523858"	"NC_035784.1"	71716279	71716279	"+"	4.71136213875605e-59	2.6610443451174e-57	-76.4965356106993
"2523947"	"NC_035784.1"	71739216	71739216	"+"	9.9979272403896e-80	1.00281056446774e-77	-75.9343045878201
"2523956"	"NC_035784.1"	71741858	71741858	"+"	1.77726960482052e-63	1.13742910738364e-61	-77.5265362560495
"2526472"	"NC_035784.1"	71940297	71940297	"+"	4.76205738205793e-106	9.85619791780178e-104	-80.6735925221418
"2532135"	"NC_035784.1"	72432368	72432368	"+"	8.11901080808632e-54	3.94700072268088e-52	-81.5474888840294
"2533034"	"NC_035784.1"	72493954	72493954	"+"	7.24107162840678e-72	5.87001137924255e-70	-79.64240796764
"2533054"	"NC_035784.1"	72495733	72495733	"+"	8.12876479170076e-97	1.29549984976425e-94	-75.5962769051774
"2533056"	"NC_035784.1"	72495966	72495966	"+"	9.553081836917e-163	1.43352273069508e-159	-83.2524573845962
"2533057"	"NC_035784.1"	72496047	72496047	"+"	5.69770365514567e-143	3.85759451030652e-140	-80.3949692751348
"2533058"	"NC_035784.1"	72496134	72496134	"+"	3.52690840694562e-111	8.42963789108996e-109	-78.7552948843271
