"chr"	"start"	"end"	"strand"	"pvalue"	"qvalue"	"meth.diff"
"3315538"	"NC_035787.1"	59683456	59683456	"+"	7.08286143288705e-39	4.17859704783608e-36	-50.3311258278146
"3315539"	"NC_035787.1"	59683551	59683551	"+"	1.20671063347712e-44	1.12973715844945e-41	-54.014598540146
"3315542"	"NC_035787.1"	59683673	59683673	"+"	3.76331028984809e-79	3.39189840422093e-75	-50.4950495049505
"3315543"	"NC_035787.1"	59683683	59683683	"+"	4.29836107205614e-73	2.75813507739558e-69	-50.367092152082
"3315544"	"NC_035787.1"	59683718	59683718	"+"	5.23397459257916e-83	6.13619114909172e-79	-54.5787545787546
"3315545"	"NC_035787.1"	59683731	59683731	"+"	1.7212434397316e-84	2.34398982490856e-80	-51.5570934256055
"3315546"	"NC_035787.1"	59683815	59683815	"+"	4.43929430592535e-66	1.81680314460287e-62	-55.1405541561713
"3315547"	"NC_035787.1"	59683858	59683858	"+"	3.52046724756596e-82	3.92094890869727e-78	-65.2912846160971
"3315548"	"NC_035787.1"	59683897	59683897	"+"	4.50097986444086e-63	1.51417559600146e-59	-64.434669273379
"3315549"	"NC_035787.1"	59683900	59683900	"+"	1.99479807901656e-69	1.00174284138257e-65	-68.4491978609626
"3315551"	"NC_035787.1"	59684066	59684066	"+"	6.214263216847e-49	8.04454992160259e-46	-60.3053435114504
"3315552"	"NC_035787.1"	59684072	59684072	"+"	1.62824745154654e-44	1.51032914962435e-41	-53.6764705882353
"3315553"	"NC_035787.1"	59684161	59684161	"+"	1.44894897399427e-50	2.09581643454564e-47	-51.9553072625698
"3315555"	"NC_035787.1"	59684246	59684246	"+"	3.21737818674013e-69	1.59768580176541e-65	-50.3333333333333
"3315557"	"NC_035787.1"	59684305	59684305	"+"	4.63499545483792e-92	1.03988046277893e-87	-50.6361323155216
"3315561"	"NC_035787.1"	59684434	59684434	"+"	8.84472048675865e-78	7.35532304203427e-74	-51.2820512820513
"3315562"	"NC_035787.1"	59684530	59684530	"+"	3.47990384723728e-83	4.11066631082596e-79	-60.9022556390977
"3315563"	"NC_035787.1"	59684551	59684551	"+"	1.03774339634739e-61	3.13429349683101e-58	-55.4123679031227
"3315564"	"NC_035787.1"	59684574	59684574	"+"	1.04846584372053e-64	3.90174762465255e-61	-60.2761795166858
"3315565"	"NC_035787.1"	59684604	59684604	"+"	4.48871168819955e-81	4.66604972970748e-77	-63.6057918862186
"3315566"	"NC_035787.1"	59684632	59684632	"+"	2.92277638579567e-108	2.02549876404997e-103	-62.8048780487805
"3315567"	"NC_035787.1"	59684697	59684697	"+"	4.08289276291899e-101	1.6976791557298e-96	-54.8148148148148
"3315568"	"NC_035787.1"	59684725	59684725	"+"	6.54019954373203e-98	2.01938223640732e-93	-52.3560209424084
"3315569"	"NC_035787.1"	59684743	59684743	"+"	3.93628361255938e-85	5.63091271007129e-81	-50.2673796791444
"3315570"	"NC_035787.1"	59684788	59684788	"+"	1.04237421962059e-75	7.81410490760772e-72	-51.0204081632653
"3315571"	"NC_035787.1"	59684802	59684802	"+"	6.22779117439207e-80	6.03152422469419e-76	-52.5742469800074
"3315573"	"NC_035787.1"	59684870	59684870	"+"	2.28699787304144e-116	2.37735157626639e-111	-59.8885793871866
"3315575"	"NC_035787.1"	59684941	59684941	"+"	9.75667986655275e-65	3.63517651299969e-61	-50.1440688940689
"3315590"	"NC_035787.1"	59685146	59685146	"+"	1.95901660738314e-105	1.19164714115197e-100	-65.3797101449275
"3315591"	"NC_035787.1"	59685149	59685149	"+"	2.47485698136012e-83	3.03854236934186e-79	-51.161496814334
"3315592"	"NC_035787.1"	59685193	59685193	"+"	1.56744142385161e-68	7.37270229982846e-65	-54.7381571463395
"3315593"	"NC_035787.1"	59685215	59685215	"+"	8.70558964223074e-73	5.41887798681245e-69	-57.8512396694215
"3315594"	"NC_035787.1"	59685339	59685339	"+"	7.07045121358246e-57	1.5494984149358e-53	-59.22235540905
"3315595"	"NC_035787.1"	59685344	59685344	"+"	3.3983242203651e-54	6.3119423134112e-51	-58.2857142857143
"3317539"	"NC_035787.1"	60077887	60077887	"+"	6.13834488526549e-28	1.35111291096283e-25	-50.771110093144
"3318423"	"NC_035787.1"	60192966	60192966	"+"	5.76579056788205e-77	4.65822503508636e-73	61.150512214342
"3318428"	"NC_035787.1"	60193134	60193134	"+"	9.9697579935013e-54	1.79508755107504e-50	50.5969594008085
"3318449"	"NC_035787.1"	60193487	60193487	"+"	8.72527941954508e-58	2.04894440745374e-54	53.6137641400799
"3320218"	"NC_035787.1"	60304733	60304733	"+"	1.21152991762848e-79	1.14490409748694e-75	-58.7263775465079
"3320223"	"NC_035787.1"	60305128	60305128	"+"	1.88281259473035e-85	2.76961970413698e-81	-58.3566433566433
"3320224"	"NC_035787.1"	60305146	60305146	"+"	1.93606303636856e-75	1.42062505472165e-71	55.7053693449991
"3320240"	"NC_035787.1"	60306384	60306384	"+"	4.38962115336989e-66	1.79883483695179e-62	53.0771286546582
"3320243"	"NC_035787.1"	60306747	60306747	"+"	6.0796948728565e-98	1.89596663288312e-93	55.1835961442024
"3320270"	"NC_035787.1"	60310312	60310312	"+"	5.59271991733493e-41	3.93524907198087e-38	52.1478521478521
"3320272"	"NC_035787.1"	60310677	60310677	"+"	5.4223445163353e-70	2.82770975509005e-66	-65.298698345933
"3320284"	"NC_035787.1"	60311284	60311284	"+"	4.28468108281448e-86	6.5499387840561e-82	-54.9827335685845
"3320301"	"NC_035787.1"	60312042	60312042	"+"	4.39954303365992e-76	3.37932874824722e-72	-70.3344768439108
"3320811"	"NC_035787.1"	60336552	60336552	"+"	2.98390982706964e-63	1.01476449957978e-59	-70.6678700361011
"3320816"	"NC_035787.1"	60337348	60337348	"+"	1.18330635519082e-35	5.33492511526076e-33	-58.889029216132
"3320836"	"NC_035787.1"	60340936	60340936	"+"	1.14440329889496e-42	9.15323836617509e-40	-57.2978481088533
"3320839"	"NC_035787.1"	60341025	60341025	"+"	5.7442129965663e-35	2.43786860233746e-32	-55.0901154604337
"3320848"	"NC_035787.1"	60341993	60341993	"+"	1.26212015647559e-141	7.87190065754941e-136	-85.4852211990469
"3320857"	"NC_035787.1"	60343973	60343973	"+"	2.38496588236328e-95	6.35689759612574e-91	-64.7912256710938
"3320866"	"NC_035787.1"	60344658	60344658	"+"	1.67222928894316e-28	3.88503684595421e-26	-56.6666666666667
"3321002"	"NC_035787.1"	60357107	60357107	"+"	2.7947632309775e-31	8.46168205048527e-29	-50.0542635658915
"3321073"	"NC_035787.1"	60371131	60371131	"+"	2.16327514355996e-55	4.2969570645093e-52	-51.2370005473454
"3321094"	"NC_035787.1"	60372151	60372151	"+"	5.0903054576851e-44	4.54718791219286e-41	-52.3723275477606
"3323196"	"NC_035787.1"	60490709	60490709	"+"	1.10539618483167e-95	3.05062218514163e-91	74.8697861348786
"3323197"	"NC_035787.1"	60490819	60490819	"+"	2.02840127682461e-63	6.99736214531203e-60	59.3578381807728
"3323201"	"NC_035787.1"	60490930	60490930	"+"	7.37600904555413e-51	1.08450030516757e-47	53.1457497863388
"3323206"	"NC_035787.1"	60491494	60491494	"+"	8.8404361943814e-47	9.72112156018905e-44	52.1198804077663
"3323207"	"NC_035787.1"	60491837	60491837	"+"	5.16259174203942e-73	3.28564477927418e-69	52.8148801610278
"3325224"	"NC_035787.1"	60681407	60681407	"+"	2.11595852218457e-40	1.41450474480866e-37	58.2913599380085
"3325552"	"NC_035787.1"	60714852	60714852	"+"	5.53072984651966e-40	3.58207818181669e-37	56.0825892857143
"3325553"	"NC_035787.1"	60714867	60714867	"+"	4.56550662042708e-48	5.54641056748532e-45	69.4361468714478
"3325916"	"NC_035787.1"	60752337	60752337	"+"	6.76034670265916e-42	5.09357199687224e-39	53.461429164754
"3329177"	"NC_035787.1"	61016125	61016125	"+"	9.72088654311038e-25	1.53811990070402e-22	-53.8597655385977
"3329319"	"NC_035787.1"	61034714	61034714	"+"	5.66171798133447e-51	8.39172809612874e-48	56.4169119614664
"3329482"	"NC_035787.1"	61053370	61053370	"+"	1.51036488519067e-20	1.49612703915276e-18	57.9089924160347
"3329483"	"NC_035787.1"	61053377	61053377	"+"	2.95761038984153e-23	3.96857926499053e-21	56.8
"3329486"	"NC_035787.1"	61053753	61053753	"+"	6.58242658654419e-28	1.44396782345924e-25	58.1262400376635
"3329500"	"NC_035787.1"	61055207	61055207	"+"	1.39657515142423e-47	1.64535371345928e-44	63.6086592957354
"3329526"	"NC_035787.1"	61059289	61059289	"+"	9.16350291713388e-29	2.1834192883335e-26	51.4912280701754
"3332086"	"NC_035787.1"	61301222	61301222	"+"	4.15575451361434e-22	4.92356762016031e-20	51.1272141706924
"3333863"	"NC_035787.1"	61436591	61436591	"+"	1.87660674082653e-43	1.59897286247066e-40	51.2407495417204
"3334141"	"NC_035787.1"	61466500	61466500	"+"	5.39387063056631e-26	9.74221468607218e-24	-54.9774436090226
"3335382"	"NC_035787.1"	61574670	61574670	"+"	5.09141871891562e-40	3.31061399746826e-37	61.3821138211382
"3335716"	"NC_035787.1"	61617840	61617840	"+"	3.84137160701051e-57	8.59971605624823e-54	-63.7053192778384
"3337116"	"NC_035787.1"	61732780	61732780	"+"	5.65673588915601e-30	1.51643248919613e-27	53.6741905242662
"3337118"	"NC_035787.1"	61732971	61732971	"+"	2.10302172824597e-22	2.57502098601053e-20	50.7890365448505
"3337129"	"NC_035787.1"	61733879	61733879	"+"	1.87655131354018e-62	6.04552461300952e-59	55.5251830848004
"3337373"	"NC_035787.1"	61760477	61760477	"+"	6.88359195683084e-15	3.35416212734259e-13	-52.3279352226721
"3337415"	"NC_035787.1"	61764973	61764973	"+"	1.0552357569051e-27	2.26637509452111e-25	-54.7486033519553
"3337441"	"NC_035787.1"	61766794	61766794	"+"	2.25409318537913e-96	6.39040064922937e-92	-60.4294478527607
"3337468"	"NC_035787.1"	61768613	61768613	"+"	4.14532628767686e-51	6.22402216211914e-48	82.741116751269
"3337505"	"NC_035787.1"	61771294	61771294	"+"	7.94781379927809e-73	4.96702155586689e-69	-60.247192528965
"3342685"	"NC_035787.1"	62321133	62321133	"+"	1.87472604170754e-26	3.54755805448536e-24	58.2325746799431
"3342686"	"NC_035787.1"	62321226	62321226	"+"	1.0274111360035e-32	3.56079676149207e-30	56.7907995618839
"3342690"	"NC_035787.1"	62321330	62321330	"+"	2.00253849563658e-29	5.10124059414424e-27	52.8358208955224
"3342691"	"NC_035787.1"	62321352	62321352	"+"	4.49376084568568e-25	7.35405914212925e-23	52.7918353576248
"3342733"	"NC_035787.1"	62331637	62331637	"+"	6.22046121382897e-30	1.66155454863207e-27	-55.3113117870722
"3342736"	"NC_035787.1"	62331841	62331841	"+"	5.66530555932767e-38	3.10608014373793e-35	-50.5729935513946
"3343307"	"NC_035787.1"	62385606	62385606	"+"	3.67838600910532e-78	3.1341885746721e-74	53.9953053939068
"3343727"	"NC_035787.1"	62583459	62583459	"+"	7.59273350763631e-46	7.83006336713546e-43	64.9889460526044
"3343730"	"NC_035787.1"	62583538	62583538	"+"	1.15378572093593e-78	1.00787309099985e-74	64.2757669492093
"3343747"	"NC_035787.1"	62584823	62584823	"+"	1.09889910419442e-115	1.07091930497188e-110	89.8172323759791
"3349477"	"NC_035787.1"	63502778	63502778	"+"	1.75040737284499e-37	9.21919453774437e-35	-58.0092165898618
"3349627"	"NC_035787.1"	63521132	63521132	"+"	1.73077262290775e-17	1.18015823174079e-15	52.7186761229314
"3349634"	"NC_035787.1"	63521513	63521513	"+"	7.58132345799889e-35	3.1811799143811e-32	52.5516333886378
"3352978"	"NC_035787.1"	64160136	64160136	"+"	2.75086646428682e-37	1.42739425118772e-34	55.2757002949265
"3355920"	"NC_035787.1"	64378834	64378834	"+"	1.39785536922711e-45	1.41167217220732e-42	-62.0297805642633
"3356141"	"NC_035787.1"	64408748	64408748	"+"	3.28545694975678e-26	6.06581729995884e-24	-56.7320310449552
"3356266"	"NC_035787.1"	64418140	64418140	"+"	1.00063509353911e-41	7.43330926720166e-39	51.7296795785149
"3357344"	"NC_035787.1"	64516422	64516422	"+"	9.10077962890593e-34	3.45730145559855e-31	-50.9803921568627
"3357523"	"NC_035787.1"	64534655	64534655	"+"	6.42980064407721e-20	5.89575981054108e-18	-51.5203080918902
"3357524"	"NC_035787.1"	64534700	64534700	"+"	9.08671047800907e-37	4.49795439411012e-34	-64.0643161565285
"3359259"	"NC_035787.1"	64718346	64718346	"+"	2.62467628839741e-62	8.37780196984826e-59	-53.1860714367157
"3359601"	"NC_035787.1"	64816151	64816151	"+"	4.16941201423864e-23	5.51346559606107e-21	51.4898443138468
"3362028"	"NC_035787.1"	65073355	65073355	"+"	1.83709542200094e-47	2.13610131726176e-44	-58.6085889570552
"3362031"	"NC_035787.1"	65075182	65075182	"+"	6.03832435222598e-49	7.82979269109988e-46	-62.2865053396138
"3362232"	"NC_035787.1"	65105183	65105183	"+"	1.86094611927507e-40	1.25154252171708e-37	50.3679084152703
"3362323"	"NC_035787.1"	65126043	65126043	"+"	2.94864722516814e-34	1.17282128988966e-31	-50.5029358570968
"3362854"	"NC_035787.1"	65166433	65166433	"+"	8.71847539236099e-66	3.51276010567425e-62	52.1013830234954
"3362880"	"NC_035787.1"	65174115	65174115	"+"	4.73699586808501e-36	2.20780586375398e-33	54.0116204554193
"3365566"	"NC_035787.1"	66045354	66045354	"+"	6.02228312400674e-18	4.34706536308365e-16	51.8099547511312
"3365785"	"NC_035787.1"	66124718	66124718	"+"	1.22117009227687e-40	8.32039900580273e-38	55.1899509803921
"3369729"	"NC_035787.1"	67705339	67705339	"+"	1.63570399314362e-38	9.37852545522677e-36	72.4638592080452
"3375137"	"NC_035787.1"	70947096	70947096	"+"	1.49555803064535e-38	8.60980548825832e-36	58.7620731014456
"3376480"	"NC_035787.1"	71831429	71831429	"+"	1.3180949608332e-30	3.74363299225094e-28	54.5345345345345
"3379344"	"NC_035787.1"	72455390	72455390	"+"	1.99897355690567e-71	1.12321520134582e-67	65.3184700178194
"3379861"	"NC_035787.1"	72503076	72503076	"+"	5.58253021237961e-24	8.12339464376208e-22	-53.0681818181818
"3380417"	"NC_035787.1"	72595435	72595435	"+"	5.38804240235384e-64	1.92471161685295e-60	-61.5415495784825
"3380460"	"NC_035787.1"	72603073	72603073	"+"	3.48799157916424e-41	2.49252539779981e-38	52.8659892029216
"3384364"	"NC_035787.1"	73806757	73806757	"+"	4.70711472289964e-27	9.46803663926053e-25	-53.3357527369503
"3387141"	"NC_035787.1"	75683481	75683481	"+"	1.06832413502733e-22	1.35035385912003e-20	54.0522762679591
"3387147"	"NC_035787.1"	75686333	75686333	"+"	7.62130664906593e-27	1.49941439730695e-24	-65.9088760752434
"3387317"	"NC_035787.1"	75891438	75891438	"+"	1.10620625455875e-29	2.88463022829977e-27	60.5639884412263
"3387728"	"NC_035788.1"	152550	152550	"+"	4.12396957681463e-15	2.0694320863123e-13	-51.6960651289009
"3389328"	"NC_035788.1"	1230419	1230419	"+"	8.00326357789418e-27	1.57158610640462e-24	-53.7090145758803
"3389332"	"NC_035788.1"	1230561	1230561	"+"	4.89934137308684e-35	2.09297358536951e-32	-56.6428206438426
"3389587"	"NC_035788.1"	1409831	1409831	"+"	1.73003053347855e-27	3.63897170521608e-25	-67.9772484891575
"3389588"	"NC_035788.1"	1409842	1409842	"+"	3.21628528128206e-17	2.12132705567282e-15	-51.4033264033264
"3390508"	"NC_035788.1"	1825624	1825624	"+"	1.49439177693732e-24	2.31866990614169e-22	77.9702394791909
"3390703"	"NC_035788.1"	1909136	1909136	"+"	4.37151101377274e-24	6.43809030847223e-22	50.466852367688
"3390719"	"NC_035788.1"	1909309	1909309	"+"	5.51926910492366e-44	4.91209071429443e-41	50.1084598698482
"3392868"	"NC_035788.1"	2889494	2889494	"+"	5.48341121332437e-42	4.17585890471166e-39	51.274269658874
"3392922"	"NC_035788.1"	2895424	2895424	"+"	8.66997317196682e-33	3.02771645506673e-30	52.0618556701031
"3397818"	"NC_035788.1"	3692636	3692636	"+"	2.39824000469329e-26	4.48836694410817e-24	62.2129186602871
"3397819"	"NC_035788.1"	3692641	3692641	"+"	5.23031437137848e-30	1.40635057542401e-27	65.7513130851793
"3397839"	"NC_035788.1"	3695590	3695590	"+"	1.64931714458713e-37	8.70587832866735e-35	62.5332741792369
"3397841"	"NC_035788.1"	3696115	3696115	"+"	9.71572575703035e-42	7.22947055465401e-39	55.6990225051148
"3397842"	"NC_035788.1"	3696125	3696125	"+"	1.72040643330061e-52	2.82970805670093e-49	61.1598787399499
"3397843"	"NC_035788.1"	3696165	3696165	"+"	1.65290908531711e-69	8.40886535921166e-66	66.4304472883405
"3397844"	"NC_035788.1"	3696223	3696223	"+"	4.6540152261031e-78	3.93323902997956e-74	68.3196378300236
"3397845"	"NC_035788.1"	3696267	3696267	"+"	6.22493789008487e-63	2.07843789846895e-59	65.9919028340081
"3397846"	"NC_035788.1"	3696307	3696307	"+"	1.02489272423073e-59	2.72476658292219e-56	65.1290465072253
"3397847"	"NC_035788.1"	3696319	3696319	"+"	2.07214251795477e-59	5.40755098890079e-56	62.0998116760829
"3397850"	"NC_035788.1"	3696350	3696350	"+"	3.87823191707255e-56	8.12792619566864e-53	64.7692688796093
"3397851"	"NC_035788.1"	3696373	3696373	"+"	2.17945470267244e-40	1.45476860301198e-37	57.8844371201978
"3397852"	"NC_035788.1"	3696434	3696434	"+"	4.06224176475883e-51	6.10515328284972e-48	70.4593854578643
"3397853"	"NC_035788.1"	3696578	3696578	"+"	5.19032237206497e-53	8.86911672165437e-50	58.1014922562727
"3397854"	"NC_035788.1"	3696597	3696597	"+"	2.72106305719446e-63	9.27398562707728e-60	66.3447232055821
"3397855"	"NC_035788.1"	3696614	3696614	"+"	8.74189924100526e-66	3.51765303497975e-62	66.3718920720313
"3397856"	"NC_035788.1"	3696650	3696650	"+"	2.68844239948921e-48	3.3282924128586e-45	64.0950174692389
"3397857"	"NC_035788.1"	3696703	3696703	"+"	9.4768846022635e-23	1.20470730218772e-20	57.3491087251121
"3397859"	"NC_035788.1"	3696855	3696855	"+"	8.5773805273757e-55	1.65217762087008e-51	55.8621453900709
"3399743"	"NC_035788.1"	4806981	4806981	"+"	1.46591253406096e-48	1.84930480567439e-45	-64.4564876771922
"3399744"	"NC_035788.1"	4807002	4807002	"+"	3.49968431072492e-48	4.29340868785355e-45	-61.9047619047619
"3404855"	"NC_035788.1"	7029166	7029166	"+"	6.72842446347475e-39	3.97626383707872e-36	-53.9151225343694
"3404868"	"NC_035788.1"	7032627	7032627	"+"	3.79321056868248e-76	2.92079337683732e-72	-55.5299421136212
"3404945"	"NC_035788.1"	7042774	7042774	"+"	1.46256425943505e-47	1.72049785336783e-44	51.2381060477082
"3405048"	"NC_035788.1"	7057043	7057043	"+"	6.05429265240227e-37	3.04376091057624e-34	-56.8206810765986
"3405328"	"NC_035788.1"	7080935	7080935	"+"	1.93674397126346e-87	3.37417876730626e-83	-65.0909064120698
"3409951"	"NC_035788.1"	9859857	9859857	"+"	2.43065905255549e-25	4.09114063843099e-23	-50.4939862542955
"3415071"	"NC_035788.1"	11984397	11984397	"+"	1.95706682411142e-44	1.80406658910469e-41	-52.8169650931452
"3419766"	"NC_035788.1"	13034502	13034502	"+"	3.41020158824682e-45	3.32025943968057e-42	-56.9646017699115
"3426590"	"NC_035788.1"	16846400	16846400	"+"	4.75736165048406e-36	2.21696655538246e-33	-61.2729878194411
"3436086"	"NC_035788.1"	18644625	18644625	"+"	2.78863333671264e-40	1.84207081078769e-37	50.1824817518248
"3436144"	"NC_035788.1"	18655220	18655220	"+"	5.02402544078934e-53	8.58965858868383e-50	53.6138519015231
"3439282"	"NC_035788.1"	18905127	18905127	"+"	3.6012824774752e-23	4.79390492656017e-21	50.5490956072351
"3453861"	"NC_035788.1"	22066940	22066940	"+"	1.35335746752519e-81	1.46037230181667e-77	-54.2361089445606
"3461661"	"NC_035788.1"	28053542	28053542	"+"	1.72050782295245e-28	3.99155085659381e-26	-53.7464190457374
"3462091"	"NC_035788.1"	28578048	28578048	"+"	6.86846174637034e-26	1.22677283565677e-23	53.0376140922039
"3464126"	"NC_035788.1"	30558804	30558804	"+"	5.13635187719829e-36	2.38715794409853e-33	-52.9621759456014
"3465406"	"NC_035788.1"	31459221	31459221	"+"	9.55027015926377e-38	5.12699846116745e-35	51.1303347575003
"3465407"	"NC_035788.1"	31459260	31459260	"+"	6.38919033968495e-39	3.7858322174601e-36	50.5868892179297
"3470758"	"NC_035788.1"	35116024	35116024	"+"	5.43951669055688e-29	1.32566865818677e-26	62.2202797202797
"3471975"	"NC_035788.1"	35758621	35758621	"+"	2.19217706102081e-27	4.56000125152302e-25	53.953488372093
"3474942"	"NC_035788.1"	38934519	38934519	"+"	1.03982766302264e-39	6.58822866124833e-37	67.6423131534788
"3474944"	"NC_035788.1"	38934879	38934879	"+"	4.72054522067141e-29	1.15768538198892e-26	51.0470916562287
"3477164"	"NC_035788.1"	39960016	39960016	"+"	3.77351837169642e-23	5.01205443729918e-21	54.2722305017387
"3477193"	"NC_035788.1"	39975217	39975217	"+"	1.82951047550784e-21	2.0139679851937e-19	55.4967741935484
"3477618"	"NC_035788.1"	40341885	40341885	"+"	6.84928068447446e-26	1.22348706232561e-23	56.2738679759956
"3477993"	"NC_035788.1"	40553566	40553566	"+"	1.86286726615609e-35	8.26371808437551e-33	51.0313901345291
"3478439"	"NC_035788.1"	40729376	40729376	"+"	9.4728838227307e-38	5.08720561659573e-35	59.7831102907245
"3479900"	"NC_035788.1"	41002203	41002203	"+"	6.37226335468125e-39	3.77783343111726e-36	52.4486187845304
"3481578"	"NC_035788.1"	41221166	41221166	"+"	9.62779999023985e-21	9.76216432466726e-19	-51.208929517753
"3481587"	"NC_035788.1"	41224013	41224013	"+"	8.64891094260178e-32	2.73797836806901e-29	-51.656353026216
"3481617"	"NC_035788.1"	41229419	41229419	"+"	5.04798957049567e-55	9.80826788017288e-52	53.973271446863
"3481638"	"NC_035788.1"	41234336	41234336	"+"	3.44632872778308e-32	1.13465522478752e-29	-60.1087996174079
"3481646"	"NC_035788.1"	41236861	41236861	"+"	2.03394745234144e-24	3.10866068098443e-22	53.3073483893156
"3481701"	"NC_035788.1"	41245393	41245393	"+"	1.68157368198304e-49	2.26328254636161e-46	61.3214913136834
"3481739"	"NC_035788.1"	41251401	41251401	"+"	2.2204438989814e-38	1.26082636477087e-35	56.4567360350493
"3481760"	"NC_035788.1"	41255988	41255988	"+"	1.96646839859108e-28	4.53585524715482e-26	50.6385696040869
"3481820"	"NC_035788.1"	41271380	41271380	"+"	3.85733799109664e-27	7.82335847892322e-25	-50.1569952305246
"3481839"	"NC_035788.1"	41272693	41272693	"+"	7.6992284227883e-47	8.50521375489889e-44	50.233304170312
"3484159"	"NC_035788.1"	42222577	42222577	"+"	3.52062753299763e-45	3.42456543920954e-42	-54.6521955378713
"3484186"	"NC_035788.1"	42230520	42230520	"+"	3.25322441726447e-68	1.50036025984234e-64	50.2674846269026
"3484250"	"NC_035788.1"	42268437	42268437	"+"	4.61237153278622e-33	1.65540168243429e-30	59.0398391353525
"3484285"	"NC_035788.1"	42299311	42299311	"+"	1.19721921957025e-26	2.31108343255458e-24	-56.9196428571429
"3484287"	"NC_035788.1"	42301714	42301714	"+"	3.11017142377935e-59	8.02244839842078e-56	-55.0430918394829
"3485700"	"NC_035788.1"	43320187	43320187	"+"	7.27303116496588e-23	9.35265045432525e-21	51.8669737576773
"3485701"	"NC_035788.1"	43320189	43320189	"+"	1.34766629538038e-23	1.87814626753328e-21	52.3074789362366
"3485702"	"NC_035788.1"	43320196	43320196	"+"	4.22921565874656e-22	5.00736737793466e-20	50.0632244467861
"3485705"	"NC_035788.1"	43320232	43320232	"+"	3.09535084873154e-32	1.02461753681365e-29	50.1966755487882
"3488574"	"NC_035788.1"	45327348	45327348	"+"	2.35372490766851e-61	6.99061380898778e-58	67.1848501978519
"3488602"	"NC_035788.1"	45332976	45332976	"+"	2.91464946216021e-38	1.64009390880103e-35	51.1682517318305
"3488614"	"NC_035788.1"	45335355	45335355	"+"	4.41141196969136e-25	7.22498201987653e-23	54.0219092331768
"3488673"	"NC_035788.1"	45343482	45343482	"+"	2.54936627342892e-47	2.92935023399956e-44	63.5976928622927
"3491899"	"NC_035788.1"	46073316	46073316	"+"	4.27808203123897e-43	3.54633062931714e-40	-52.6536111739658
"3492271"	"NC_035788.1"	46139896	46139896	"+"	3.64885761412134e-43	3.04333918532597e-40	-62.0117525060491
"3492576"	"NC_035788.1"	46164535	46164535	"+"	4.90554586560378e-84	6.32151075364022e-80	62.8705083623117
"3492580"	"NC_035788.1"	46164613	46164613	"+"	5.49971890554879e-53	9.39266052727373e-50	-57.8616352201258
"3492588"	"NC_035788.1"	46165070	46165070	"+"	2.79655744470139e-42	2.17647312407905e-39	-54.2311867260362
"3492621"	"NC_035788.1"	46166172	46166172	"+"	8.82271302580968e-58	2.06870907079707e-54	56.1427455066424
"3492672"	"NC_035788.1"	46171322	46171322	"+"	2.72829929281386e-33	9.9698420595843e-31	57.2335897855623
"3492751"	"NC_035788.1"	46183191	46183191	"+"	5.52722705293183e-59	1.40823389740292e-55	64.4707949055775
"3492779"	"NC_035788.1"	46186558	46186558	"+"	1.00288499214341e-18	7.97694184760167e-17	51.3780770039975
"3492838"	"NC_035788.1"	46194710	46194710	"+"	1.10163782360285e-56	2.38740968345413e-53	56.4458204334365
"3492842"	"NC_035788.1"	46194983	46194983	"+"	1.359576631973e-29	3.5150642991305e-27	-50.3657487091222
"3492968"	"NC_035788.1"	46210382	46210382	"+"	9.95514069451191e-26	1.74755598121295e-23	50.7522627824732
"3493116"	"NC_035788.1"	46221053	46221053	"+"	1.33242484175731e-64	4.91739299894529e-61	54.5668449197861
"3493191"	"NC_035788.1"	46231825	46231825	"+"	7.16767640371701e-47	7.9405191491027e-44	69.6004798414437
"3493193"	"NC_035788.1"	46231845	46231845	"+"	4.33862626375964e-22	5.13009190473734e-20	50.2926829268293
"3493289"	"NC_035788.1"	46248241	46248241	"+"	2.9554948542409e-18	2.21754650623506e-16	51.3118888544755
"3493291"	"NC_035788.1"	46249466	46249466	"+"	1.47241276977058e-104	8.05570633700327e-100	67.0818505338078
"3493293"	"NC_035788.1"	46249495	46249495	"+"	1.3395112091671e-89	2.73025887684452e-85	65.6120784492242
"3493295"	"NC_035788.1"	46249591	46249591	"+"	3.29904270396226e-104	1.68658024326742e-99	64.7160068846816
"3493296"	"NC_035788.1"	46249609	46249609	"+"	3.0306447796877e-95	7.94212980729721e-91	67.1028037383178
"3493302"	"NC_035788.1"	46250165	46250165	"+"	3.14459617803474e-50	4.46155345335682e-47	66.0112359550562
"3493303"	"NC_035788.1"	46250172	46250172	"+"	2.69077764511048e-50	3.83863271016312e-47	70.253164556962
"3493309"	"NC_035788.1"	46251132	46251132	"+"	7.82690645139118e-21	8.02485049237331e-19	-50.5609284332689
"3493520"	"NC_035788.1"	46282792	46282792	"+"	1.04472752149691e-66	4.48143943168008e-63	-57.3331927777875
"3493521"	"NC_035788.1"	46282821	46282821	"+"	1.6451255606476e-54	3.12636280744039e-51	-57.6397394770098
"3493522"	"NC_035788.1"	46283401	46283401	"+"	2.67830993082257e-47	3.07637946765461e-44	-70.2273943285179
"3493552"	"NC_035788.1"	46294312	46294312	"+"	1.10069345971883e-45	1.12027986759238e-42	-58.2728413752054
"3493553"	"NC_035788.1"	46294349	46294349	"+"	8.52651903845598e-30	2.24939877974083e-27	-52.1697530248968
"3493562"	"NC_035788.1"	46296767	46296767	"+"	1.64539240710823e-60	4.63104109544077e-57	-61.8404975356608
"3497737"	"NC_035788.1"	47637115	47637115	"+"	7.25265044329426e-38	3.93280383830331e-35	53.2367521140948
