gene_ids,controls_FPKM_Coeff_of_Var,exposed_FPKM_Coeff_of_Var
gene-LOC111126887,0.629115868530884,1.92304329754221
gene-LOC111126888,0.424582808170807,0.39529367965674
gene-LOC111126889,0.307536266867721,0.537856650453798
gene-LOC111126890,0.502463545742794,0.655230901964968
gene-LOC111126891,0.366786260883927,1.06295806666891
gene-LOC111126892,0.816085258981912,2.91681547239451
gene-LOC111126893,0.499206063799499,1.34258465679167
gene-LOC111126894,0.196678373098082,0.261790008629676
gene-LOC111126895,0.531454323403442,1.5150047877509
gene-LOC111126896,0.506728694336845,0.832166237223086
gene-LOC111126897,0.598958002364517,0.844392189202614
gene-LOC111126898,2.125,NA
gene-LOC111126899,0.643928283466936,1.94081653917932
gene-LOC111126900,0.236081669661253,0.198477744529278
gene-LOC111126901,0.674979105547134,1.03407524379588
gene-LOC111126902,0.243140340271182,0.368252801761105
gene-LOC111126903,0.635005346784089,1.07857878923847
gene-LOC111126904,0.596703996429442,0.929393444935811
gene-LOC111126905,0.341214911116397,0.694181407537684
gene-LOC111126906,0.478603238978237,0.748566085401698
gene-LOC111126907,0.433487498613317,1.87568518959967
gene-LOC111126908,0.996145348577626,0.488985991180266
gene-LOC111126909,0.806702548172911,1.67625897142024
gene-LOC111126910,0.546037565290317,1.0997330297132
gene-LOC111126911,0.0747932733703026,0.855926798799784
gene-LOC111126912,0.486301355501464,0.785206785928859
gene-LOC111126913,0.724146740855427,NA
gene-LOC111126914,0.298023187627599,0.306993246861777
gene-LOC111126915,1.37247585161819,0.53230282675625
gene-LOC111126916,0.54535646942232,1.05709096908487
gene-LOC111126917,0.453890119904055,0.347464980171503
gene-LOC111126918,0.426176825687115,0.459635487154762
gene-LOC111126919,0.347235418796812,0.51153839106307
gene-LOC111126920,0.119386482115128,0.99262344022313
gene-LOC111126921,2.125,1.98639573026098
gene-LOC111126922,0.872649367196282,1.36811392904711
gene-LOC111126923,0.645767321305062,0.861322555057274
gene-LOC111126924,0.359965616530715,2.00490920417661
gene-LOC111126925,0.738515010862794,1.2328360507888
gene-LOC111126926,0.325521920189142,0.46111421010687
gene-LOC111126927,0.729272032750713,2.34521147633537
gene-LOC111126928,0.744338504916317,2.39860876368469
gene-LOC111126929,0.495373759960581,0.665436917065204
gene-LOC111126930,0.359936197091165,0.58682831943531
gene-LOC111126931,0.663977744320708,1.51481972843288
gene-LOC111126932,0.823040856655133,1.4338605311696
gene-LOC111126933,0.568206309723785,0.634633163995732
gene-LOC111126934,0.438032431647389,2.44100935363143
gene-LOC111126935,0.372087792403684,0.286241988282573
gene-LOC111126936,0.471472733534699,0.65149374780473
gene-LOC111126937,0.231700717466238,1.28509232509043
gene-LOC111126938,0.570165130584479,0.86975229044125
gene-LOC111126939,0.568742070202263,1.62301288614915
gene-LOC111126940,0.288554239888079,1.2181760345143
gene-LOC111126941,2.125,2.17441527257475
gene-LOC111126942,0.324742204968355,0.305181830105942
gene-LOC111126943,1.02331959164568,1.02322966997179
gene-LOC111126944,0.597013049147585,1.91588018777152
gene-LOC111126945,0.77094551096452,1.71965615303655
gene-LOC111126946,0.506839043623522,0.393156921324132
gene-LOC111126947,1.51795068020689,1.25442112447905
gene-LOC111126948,0.539221040802256,1.02360971630073
gene-LOC111126949,0.516702814958008,1.49990499841919
gene-LOC111126950,0.61341415027128,0.992349760033012
gene-LOC111126951,0.622694500647061,1.21445446431183
gene-LOC111126952,1.25489777698369,2.91681547239451
gene-LOC111126953,0.211524395469139,0.361592659007009
gene-LOC111126954,0.576101254056153,1.54615031955685
gene-LOC111126955,0.213977332004788,0.810943495133205
gene-LOC111126956,0.516907577327464,1.74399324978904
gene-LOC111126957,0.438727282907211,1.186270123468
gene-LOC111126958,0.244541759941893,0.698256970537626
gene-LOC111126959,1.01268367545559,1.36025199384257
gene-LOC111126960,0.388142366559769,0.592151258183475
gene-LOC111126961,0.54026113780181,0.917637772469321
gene-LOC111126962,1.00933390879543,1.7615081700443
gene-LOC111126963,0.565529547421513,1.28947239600109
gene-LOC111126964,0.763051670430028,2.5762268288766
gene-LOC111126965,0.528248494608632,0.996550492567077
gene-LOC111126966,0.584923984908214,2.07968059777092
gene-LOC111126967,0.606279907562927,0.413278636463502
gene-LOC111126968,0.267192660790961,0.191501450552936
gene-LOC111126969,0.798166680399875,0.685798527278573
gene-LOC111126970,0.570519774705702,2.12171529884948
gene-LOC111126971,0.943825475882889,1.1666008247451
gene-LOC111126972,0.202062940975454,0.220288130942417
gene-LOC111126973,0.438314249323645,1.01992972246535
gene-LOC111126974,0.465661434053501,0.611146638956943
gene-LOC111126975,0.146152220138522,0.168140127786313
gene-LOC111126976,1.44326021703396,1.00730251732566
gene-LOC111126977,1.29129817074626,1.00053720637935
gene-LOC111126978,0.541500977236512,1.46200456753349
gene-LOC111126979,0.29223605601414,0.304680011888579
gene-LOC111126980,0.461210014666442,0.410603987827671
gene-LOC111126981,0.383273156096505,0.237426824550222
gene-LOC111126982,1.0850263366247,1.19260289628777
gene-LOC111126983,0.878625967249456,0.97533979668283
gene-LOC111126984,0.632254613389218,1.25080743812069
gene-LOC111126985,0.842603726936636,1.46131048852904
gene-LOC111126986,0.451918953473382,0.390076727976998
gene-LOC111126987,0.319658791957077,0.39579225065258
gene-LOC111126988,0.458933731150788,0.35134759207223
gene-LOC111126989,0.486506036480782,1.74427626165508
gene-LOC111126990,0.663380181405282,0.497657528213774
gene-LOC111126991,0.309701273594315,0.372815668339569
gene-LOC111126992,0.750972574928208,1.12265542687093
gene-LOC111126993,0.481302917510697,0.338658371464906
gene-LOC111126994,0.534155611856548,1.10063173870036
gene-LOC111126995,0.433526350817979,1.16581568385984
gene-LOC111126996,0.490086221284349,0.202172063089971
gene-LOC111126997,0.598917633175188,1.38923597139288
gene-LOC111126998,0.663957447867197,0.960402311329326
gene-LOC111126999,2.125,1.1347717395941
gene-LOC111127000,NA,1.91202981702032
gene-LOC111127001,0.0785487483175885,0.14062485804536
gene-LOC111127002,1.25778147022768,NA
gene-LOC111127003,0.415293623422629,0.923376114562039
gene-LOC111127004,0.734990885281867,2.38077312106429
gene-LOC111127005,0.44125967826055,0.30537317405406
gene-LOC111127006,0.96116158331784,0.39444845096254
gene-LOC111127007,0.208846456741069,0.951486640747813
gene-LOC111127008,0.154969326146531,0.3668836029583
gene-LOC111127009,0.133264389303631,0.20882666250591
gene-LOC111127010,0.985371848031723,2.01497689449586
gene-LOC111127011,0.102954710546917,0.463396450107122
gene-LOC111127012,0.884973088143551,2.72925791292803
gene-LOC111127013,2.125,2.23707463885216
gene-LOC111127014,0.755443262047765,1.54372532326322
gene-LOC111127015,1.00844070422748,1.24948836914644
gene-LOC111127016,0.535717139322392,0.840626655577222
gene-LOC111127017,0.540348113859948,0.582967345741073
gene-LOC111127018,0.388906131461023,1.6289456668501
gene-LOC111127019,0.230405404378923,0.819835660960363
gene-LOC111127020,0.766319200677832,1.4070740923225
gene-LOC111127021,0.49271274620985,0.725370610365715
gene-LOC111127022,0.293292025886854,0.356095475394738
gene-LOC111127023,1.06010208637067,1.17123542069773
gene-LOC111127024,0.437881158042304,0.806976225783113
gene-LOC111127025,0.12671374036169,0.730767147046534
gene-LOC111127026,0.599982774024024,0.166734533843128
gene-LOC111127027,0.585109485885372,0.798006082133636
gene-LOC111127028,1.00175764328081,2.78174114906436
gene-LOC111127029,0.941118288313274,2.00766149093563
gene-LOC111127030,0.417890096721885,1.3160483900396
gene-LOC111127031,0.19719709917757,0.425808617914211
gene-LOC111127032,0.136315161189626,0.241628114576749
gene-LOC111127033,0.447663820340121,0.958401080333763
gene-LOC111127034,0.258128114184656,0.313528951607118
gene-LOC111127035,1.25701481451456,1.44828042795278
gene-LOC111127036,0.696294172389572,1.65381090371087
gene-LOC111127037,0.526154703672046,0.458385010600184
gene-LOC111127038,1.00362599067847,1.08545239917471
gene-LOC111127039,0.327947545939969,2.54845669313162
gene-LOC111127040,1.08235670144551,0.830730480920003
gene-LOC111127041,0.202254350715872,0.733362944816677
gene-LOC111127042,0.304674788771297,0.865437007352979
gene-LOC111127043,0.468878228109211,0.367678252802947
gene-LOC111127044,0.295703043504752,0.764117003981923
gene-LOC111127045,0.654374404225562,1.0506109901826
gene-LOC111127046,0.598285030013569,0.934622296514246
gene-LOC111127047,0.672662366498592,1.81970545764031
gene-LOC111127048,0.648802400611231,0.908571389571748
gene-LOC111127049,0.510995612769288,0.843445805680729
gene-LOC111127050,0.451999912576133,1.15849177532995
gene-LOC111127051,0.316213578541845,0.183688879933649
gene-LOC111127052,0.674444491767467,1.94285659040172
gene-LOC111127053,0.500444023519987,0.593589112690016
gene-LOC111127054,0.385591336933088,0.54530679455784
gene-LOC111127055,0.437678088947504,1.3056447481603
gene-LOC111127056,0.944119520662051,0.618426239223713
gene-LOC111127057,0.480922665118285,0.674797620871614
gene-LOC111127058,1.46149448936675,1.23695819926517
gene-LOC111127059,0.341483419979554,1.30870319835974
gene-LOC111127060,0.184481786039618,0.269396257014012
gene-LOC111127061,0.221418253447683,0.431318814088264
gene-LOC111127062,1.23632513184586,1.72193257294219
gene-LOC111127063,0.918281776023529,2.91681547239451
gene-LOC111127064,0.448688664629041,1.38973098413274
gene-LOC111127065,0.359000509715952,1.32426506054919
gene-LOC111127066,0.889303953068535,NA
gene-LOC111127067,0.383042739106349,0.30133575835452
gene-LOC111127068,0.831026384985413,1.76330501556805
gene-LOC111127069,0.71443723843738,1.98300988217917
gene-LOC111127070,2.07638252233135,1.49048567062385
gene-LOC111127071,0.396168020031569,0.191047623132257
gene-LOC111127072,0.509083638956982,0.678853007731585
gene-LOC111127073,0.622141182614786,0.75652182028984
gene-LOC111127074,2.125,2.10836320958579
gene-LOC111127075,0.337226900034617,0.530665061022856
gene-LOC111127076,0.636966572407004,1.30224718301329
gene-LOC111127077,0.396159874522918,1.13753053314736
gene-LOC111127078,0.805772293881579,0.369401265564561
gene-LOC111127079,1.45904530727133,0.79066211372413
gene-LOC111127080,1.25538618342172,1.20565720099698
gene-LOC111127081,0.409004723302766,0.539189373923627
gene-LOC111127082,0.984389302164807,1.93261717748507
gene-LOC111127083,NA,NA
gene-LOC111127084,0.146672823891849,0.42626619445554
gene-LOC111127085,0.554074264047986,0.676710025122084
gene-LOC111127086,1.1297521340889,0.192070804255075
gene-LOC111127087,1.04681336188261,1.26163887070558
gene-LOC111127088,0.751792115079471,0.688127551044605
gene-LOC111127089,0.485814672437404,0.897875177510626
gene-LOC111127090,0.152465517882303,0.432115085369928
gene-LOC111127091,0.185859063775923,0.225748432448316
gene-LOC111127092,NA,NA
gene-LOC111127093,0.490016549234352,1.43251128311258
gene-LOC111127094,0.175395424632198,0.191612213659889
gene-LOC111127095,0.387230663648002,0.180829379186673
gene-LOC111127096,0.602363122336947,0.292579470943133
gene-LOC111127097,0.484072888347881,0.637038541834009
gene-LOC111127098,0.527047914538845,0.98187907324441
gene-LOC111127099,1.39745400075893,1.32109232579101
gene-LOC111127100,0.552288789490336,1.04041308683777
gene-LOC111127101,0.657634146467249,0.798744219952921
gene-LOC111127102,0.646508479077122,1.94560281206048
gene-LOC111127103,0.313723648227673,0.154696235902996
gene-LOC111127104,0.53113638663978,0.106450993074678
gene-LOC111127105,0.308790668826272,0.275344825881473
gene-LOC111127106,0.509558424453175,0.385492156363002
gene-LOC111127107,0.222818012507067,0.326250800302548
gene-LOC111127108,0.388451628691373,0.261563786046234
gene-LOC111127109,0.462796739193822,0.883430095255457
gene-LOC111127110,0.668966433607626,0.214254577058876
gene-LOC111127111,0.493900449453109,2.16662663778278
gene-LOC111127112,0.734873487381646,2.51144967627147
gene-LOC111127113,2.03816736389579,NA
gene-LOC111127114,0.569958660750502,1.17637609594993
gene-LOC111127115,0.422901536618703,1.55499421116515
gene-LOC111127116,0.41600752322712,2.00919656549631
gene-LOC111127117,0.275160241639903,0.719188939086914
gene-LOC111127118,0.861101506455942,0.272401808047527
gene-LOC111127119,0.597443453557574,2.91681547239451
gene-LOC111127120,0.27984144810995,1.0470116893443
gene-LOC111127121,0.620753963330187,0.667716423926759
gene-LOC111127122,0.358759488029573,0.315776279469073
gene-LOC111127123,2.125,2.24904893166658
gene-LOC111127124,0.402022222470874,0.169620126483702
gene-LOC111127125,0.724578980679343,1.1450904091454
gene-LOC111127126,0.456493972464606,0.316594348619692
gene-LOC111127127,0.53558690426157,0.319079317795031
gene-LOC111127128,1.00290857943119,1.578010556987
gene-LOC111127129,0.511794785017257,1.56520784785522
gene-LOC111127130,0.41360660320988,1.02643474730588
gene-LOC111127131,0.290775869848397,0.399650361394581
gene-LOC111127132,1.10993417491886,1.43745793834996
gene-LOC111127133,0.192909595825387,0.27874967623707
gene-LOC111127134,0.834098457648867,1.9145888248554
gene-LOC111127135,0.499213873236007,1.18746136721696
gene-LOC111127136,0.642474145866995,1.2517926667361
gene-LOC111127137,0.188532731242663,0.425530463557906
gene-LOC111127138,0.493035091047899,0.917377753570332
gene-LOC111127139,0.946989407367859,1.61424665052374
gene-LOC111127140,0.675118635377243,1.46762370027937
gene-LOC111127141,NA,NA
gene-LOC111127142,0.520720342058252,0.592873380856476
gene-LOC111127143,0.284400683558823,0.463280363707666
gene-LOC111127144,0.455630966269329,1.16816970168484
gene-LOC111127145,0.102822885405944,0.367915238738447
gene-LOC111127146,0.13404244131592,0.312125608658893
gene-LOC111127147,0.362408202779472,0.174639425965752
gene-LOC111127148,0.527456568585911,0.987491495148545
gene-LOC111127149,0.674687273938003,1.15687074005515
gene-LOC111127150,0.478876308097707,0.509892161133475
gene-LOC111127151,0.353898290164657,0.943524561105708
gene-LOC111127152,0.502031304440957,1.61803636116427
gene-LOC111127153,0.400336218187014,1.00751834391903
gene-LOC111127154,0.477195476344572,0.298212393435578
gene-LOC111127155,0.333947546441139,0.164011984220858
gene-LOC111127156,1.37968032113532,1.32611441171538
gene-LOC111127157,0.703995615025242,1.45624804488578
gene-LOC111127158,0.399110460821536,1.62002453365528
gene-LOC111127159,0.488976034845574,1.31863557279139
gene-LOC111127160,0.146488026302134,0.449824183614422
gene-LOC111127161,0.486640582351485,0.722999084002814
gene-LOC111127162,0.294624983190755,0.327785873346067
gene-LOC111127163,1.62912443613822,2.04346446467392
gene-LOC111127164,0.270527596344828,0.164281002531645
gene-LOC111127165,0.199831632260463,0.261212767807562
gene-LOC111127166,0.451439303968219,1.1478786336612
gene-LOC111127167,2.10336848448946,2.45112415204362
gene-LOC111127168,1.1578365428561,1.27030556529842
gene-LOC111127169,0.540964123119241,0.638062663610592
gene-LOC111127170,0.530273700953684,1.00912370208822
gene-LOC111127171,0.541111297780378,2.33083617667188
gene-LOC111127172,0.606816432973226,0.762326366618441
gene-LOC111127173,0.333960781333272,0.441255955404288
gene-LOC111127174,1.30105993165381,1.01982602637761
gene-LOC111127175,0.630295365597856,0.811528065223179
gene-LOC111127176,0.679328087766515,1.99026801245529
gene-LOC111127177,0.31017749629841,0.95404101787251
gene-LOC111127178,0.435622152217777,1.40708711501607
gene-LOC111127179,1.16069776255894,1.19515113716209
gene-LOC111127180,0.284231449821259,1.63874959846216
gene-LOC111127181,1.24211966484221,NA
gene-LOC111127182,0.588532306168049,0.447343218188493
gene-LOC111127183,0.267381560125103,0.299560729773295
gene-LOC111127184,0.290871207293055,2.33617266825303
gene-LOC111127185,0.833956298732971,0.575865138162623
gene-LOC111127186,1.42249492388184,1.2895922796349
gene-LOC111127187,0.391576337323666,1.49714966947589
gene-LOC111127188,0.846541328873571,1.56666638757448
gene-LOC111127189,0.390517675681813,0.771744903929486
gene-LOC111127190,0.394022536153509,0.623680401928629
gene-LOC111127191,0.746325546564309,0.587555337909941
gene-LOC111127192,0.962996707154285,1.17162332884945
gene-LOC111127193,0.456423703797031,0.962647859758512
gene-LOC111127194,0.503462122844114,0.521872429707433
gene-LOC111127195,0.367156719846582,0.413926335812888
gene-LOC111127196,0.498646625756697,0.811091681341841
gene-LOC111127197,1.24389313041487,2.91681547239451
gene-LOC111127198,1.21630097860365,1.23761048004771
gene-LOC111127199,0.602799274674465,2.46814135533509
gene-LOC111127200,0.384182421182854,0.187402498234423
gene-LOC111127201,0.537241487901864,1.17032403672286
gene-LOC111127202,0.156946202283077,0.225576244264085
gene-LOC111127203,0.359484337129621,0.827008414304677
gene-LOC111127204,0.50235119880818,1.44249735203808
gene-LOC111127205,0.411692973348784,0.720957700484866
gene-LOC111127206,2.125,NA
gene-LOC111127207,1.19885597863104,1.83172143529883
gene-LOC111127208,0.201632855342613,1.17181252702889
gene-LOC111127209,1.12297728456735,1.07518308862449
gene-LOC111127210,0.516338515427111,0.562434028984603
gene-LOC111127211,NA,NA
gene-LOC111127212,0.210167102065145,1.57095040235067
gene-LOC111127213,0.952913630782013,1.13882732064481
gene-LOC111127214,0.158950906346775,0.28439064482839
gene-LOC111127215,0.3852205588631,0.395403575035938
gene-LOC111127216,0.768166004359534,1.24691992536401
gene-LOC111127217,0.0857451430860807,0.228080642580224
gene-LOC111127218,0.686567306861338,0.721600999782404
gene-LOC111127219,0.39187747647773,0.242373104121262
gene-LOC111127220,0.183498029581406,0.32261602591261
gene-LOC111127221,0.445146427804946,1.47570528351002
gene-LOC111127222,0.533632926910759,0.864869555291256
gene-LOC111127223,0.422141635380957,0.229833966100173
gene-LOC111127224,0.169768121471364,0.284314427866077
gene-LOC111127225,1.73639234774311,0.331673920926557
gene-LOC111127226,0.0479427946441644,0.248561802156899
gene-LOC111127227,0.244289268031403,0.158542539011906
gene-LOC111127228,0.233650985038747,0.252723392705302
gene-LOC111127229,0.588018173794269,0.287099273178465
gene-LOC111127230,0.522721538967152,0.325091263910738
gene-LOC111127231,0.373832246396408,0.241333841597532
gene-LOC111127232,0.303445117178237,0.738193313159214
gene-LOC111127233,0.632077698342333,0.589192894423254
gene-LOC111127234,0.361671621601653,1.04640241980793
gene-LOC111127235,0.529953149737253,1.12075057324538
gene-LOC111127236,0.975118825645483,2.31685040028013
gene-LOC111127237,0.62028106890189,1.1385642691984
gene-LOC111127238,1.75006415541527,0.773384245756751
gene-LOC111127239,1.57667760713702,0.501488071898448
gene-LOC111127240,0.225225087359316,0.305995217636043
gene-LOC111127241,0.281913751352893,0.253125539820035
gene-LOC111127242,0.265961325884803,0.189469619570036
gene-LOC111127243,0.545963642592207,0.754966005216743
gene-LOC111127244,1.44036418699751,1.05012895819317
gene-LOC111127245,0.142993623129866,0.34898809970844
gene-LOC111127246,2.125,NA
gene-LOC111127247,0.324985617045727,1.6737331485777
gene-LOC111127248,0.388420603448541,0.508246215951594
gene-LOC111127249,0.546128249684455,0.530380352290867
gene-LOC111127250,0.866839999648764,1.33247140091799
gene-LOC111127251,0.387056024808856,1.10021482787495
gene-LOC111127252,1.5331871801009,2.91681547239451
gene-LOC111127253,0.71563060400403,1.72467135118644
gene-LOC111127254,0.460783447871441,1.54126803597729
gene-LOC111127255,0.449304765536739,0.677789243946558
gene-LOC111127256,0.665674624848625,0.791511219895706
gene-LOC111127257,0.388053304955453,0.57938754709844
gene-LOC111127258,0.553528613976206,0.457728840294234
gene-LOC111127259,0.489998165292765,1.07741326260504
gene-LOC111127260,0.349899906646865,0.591928911630827
gene-LOC111127261,0.697526520344071,1.10298267802283
gene-LOC111127262,0.327882593492875,0.514810135549378
gene-LOC111127263,0.595054930536267,0.290690906848583
gene-LOC111127264,0.423511190133348,1.63382783425699
gene-LOC111127265,0.615374840106044,0.972983092712696
gene-LOC111127266,0.14743665605401,0.355009451989355
gene-LOC111127267,0.459514018020453,NA
gene-LOC111127268,0.445324278067479,0.480936133327691
gene-LOC111127269,1.52559896641749,1.70967293552286
gene-LOC111127270,0.420005189750532,0.46507200534556
gene-LOC111127271,2.02398145787534,1.66834823875621
gene-LOC111127272,0.310403898793057,1.01149755894086
gene-LOC111127273,0.639643858691405,2.75101359317315
gene-LOC111127274,0.125238897478836,0.256596206788247
gene-LOC111127275,0.500853178972374,0.49072817274328
gene-LOC111127276,0.863201854012821,1.09453125451572
gene-LOC111127277,0.514010597037767,1.03063013530916
gene-LOC111127278,0.236977959118989,0.219223756919125
gene-LOC111127279,0.379570844965519,0.948550751726656
gene-LOC111127280,0.947765989360475,1.72877558294099
gene-LOC111127281,0.542562215482157,2.13859844045687
gene-LOC111127282,0.577176057461404,1.14461255353436
gene-LOC111127283,0.741855951848912,2.85393002895116
gene-LOC111127284,0.421765567972895,0.863908436920767
gene-LOC111127285,0.446569016713488,0.508846983297695
gene-LOC111127286,1.00459970401747,1.46366797112835
gene-LOC111127287,NA,2.91681547239451
gene-LOC111127288,0.0910441011471786,0.154598134407051
gene-LOC111127289,1.39668755570073,0.151713147022982
gene-LOC111127290,0.529742156535427,0.605038083222932
gene-LOC111127291,0.747636195476962,1.61683631328305
gene-LOC111127292,2.125,NA
gene-LOC111127293,0.145212338094497,0.183992845237294
gene-LOC111127294,0.623983692676972,1.10258532043725
gene-LOC111127295,0.453799572429803,1.98477679001502
gene-LOC111127296,0.478191504496434,2.16708142839501
gene-LOC111127297,0.391625617402876,0.911361379358119
gene-LOC111127298,0.558516594283298,0.382734745810136
gene-LOC111127299,1.27370757634637,1.46049700065283
gene-LOC111127300,0.689250346296603,1.48509126103667
gene-LOC111127301,0.570217919376792,1.35276781615752
gene-LOC111127302,0.284312117035363,0.251582469337082
gene-LOC111127303,0.30748543072117,0.425957323387041
gene-LOC111127304,0.409458307697198,1.4106596340044
gene-LOC111127305,1.15547013959172,1.36446508640225
gene-LOC111127306,1.16722165982905,1.31169903547781
gene-LOC111127307,NA,NA
gene-LOC111127308,0.783340667574754,0.999224250679164
gene-LOC111127309,0.241042916409905,0.291939709794186
gene-LOC111127310,0.343744297987237,0.487533749759718
gene-LOC111127311,0.469498429372824,0.295573306575273
gene-LOC111127312,0.883394863399391,NA
gene-LOC111127313,0.139762931851737,0.259254777661699
gene-LOC111127314,0.332349354334428,0.282075718315762
gene-LOC111127315,1.51751228771876,0.207265199583576
gene-LOC111127316,0.324143177566963,0.321638101400381
gene-LOC111127317,0.178341776356194,0.216424451181939
gene-LOC111127318,0.503975303695309,0.379042928881054
gene-LOC111127319,0.471623123558472,0.554393200373559
gene-LOC111127320,0.362262604619314,0.578732812739469
gene-LOC111127321,0.487171824678606,0.972353085913794
gene-LOC111127322,0.140690341593201,0.218942490570662
gene-LOC111127323,0.405983146284803,0.224876495995294
gene-LOC111127324,0.194998266182309,0.181178465610057
gene-LOC111127325,0.350825843102373,0.1689766907338
gene-LOC111127326,0.188625940880899,0.356257700608232
gene-LOC111127327,0.797794887010962,1.51828949068463
gene-LOC111127328,0.556543388421127,1.7193756698658
gene-LOC111127329,0.538483843438041,0.833640923913494
gene-LOC111127330,0.629623995243143,0.877629462101094
gene-LOC111127331,0.123057939660244,2.28089881407012
gene-LOC111127332,0.66411537839261,2.91681547239451
gene-LOC111127333,0.363204458691149,0.295345086259441
gene-LOC111127334,0.738431014194375,0.878718780634616
gene-LOC111127335,0.896737349073629,0.493331515803106
gene-LOC111127336,0.343362596323514,0.336646717472416
gene-LOC111127337,0.759703248906225,0.530375345906513
gene-LOC111127338,0.392074054012986,1.46222597807617
gene-LOC111127339,0.556407448989017,2.37603695636514
gene-LOC111127340,NA,NA
gene-LOC111127341,0.357429591422967,0.155926008530031
gene-LOC111127342,0.515417380043594,0.386673208579617
gene-LOC111127343,0.392405729785294,0.676596313395877
gene-LOC111127344,0.54280807366512,1.28677523381938
gene-LOC111127345,0.872326011441256,2.91681547239451
gene-LOC111127346,NA,1.52942118446816
gene-LOC111127347,0.560048825192168,1.71064700308987
gene-LOC111127348,0.37730380848522,1.25663873017917
gene-LOC111127349,0.285775852039873,NA
gene-LOC111127350,0.421350832651936,0.918456903524354
gene-LOC111127351,0.381671764508531,0.637213956282831
gene-LOC111127352,0.292178653563773,0.311118411783006
gene-LOC111127353,0.410980439380779,0.387336145365805
gene-LOC111127354,1.31174801441213,0.385568269386762
gene-LOC111127355,0.53389790198196,0.297344464075123
gene-LOC111127356,0.741406066099462,1.73061539775736
gene-LOC111127357,0.819569896955539,1.6265893254852
gene-LOC111127358,0.559403579705075,1.2614364810941
gene-LOC111127359,0.559096719418652,1.57256503753918
gene-LOC111127360,0.188530841226329,1.47792734997689
gene-LOC111127361,0.428545161758697,0.314753705361588
gene-LOC111127362,0.909509456627793,2.72161581359952
gene-LOC111127363,1.95849779679194,2.07530185194185
gene-LOC111127364,0.565303972721965,1.35461937662676
gene-LOC111127365,0.446403935601306,1.19696408775143
gene-LOC111127366,0.543474149373393,2.01050744051721
gene-LOC111127367,0.324112377079913,1.6842172734531
gene-LOC111127368,0.403380281116585,0.353894694147034
gene-LOC111127369,0.176185401906393,0.364387902188674
gene-LOC111127370,0.735830309621669,1.19042886039205
gene-LOC111127371,1.19674491650006,2.09410036591597
gene-LOC111127372,0.0911875732712438,0.279807511041106
gene-LOC111127373,0.911885356791717,2.01320446502222
gene-LOC111127374,0.401479532422495,0.835969698108132
gene-LOC111127375,1.23165857275046,NA
gene-LOC111127376,0.0662114936566792,0.179077724269083
gene-LOC111127377,0.878317394712363,2.32017561158453
gene-LOC111127378,0.319827079777551,0.666336825038377
gene-LOC111127379,0.564397840711873,2.20736657105836
gene-LOC111127380,0.507213940469237,0.316644793959862
gene-LOC111127381,1.07466369756545,1.47553981227681
gene-LOC111127382,0.357173441935234,1.43187614424206
gene-LOC111127383,2.125,2.37120855968394
gene-LOC111127384,1.13443290036426,0.90223224509422
gene-LOC111127385,0.581334081936861,1.07143015789201
gene-LOC111127386,0.344742593580962,0.201581316997126
gene-LOC111127387,0.366304903853644,0.214247296329964
gene-LOC111127388,0.541863380775638,1.62290858473681
gene-LOC111127389,0.394380043812991,0.365698619787254
gene-LOC111127390,0.653052738462543,0.468092357534681
gene-LOC111127391,0.247747054645231,0.218495548441259
gene-LOC111127392,0.622954414855885,1.72334210859223
gene-LOC111127393,0.154941831471964,1.2476001742526
gene-LOC111127394,0.44869768663202,1.39364538615401
gene-LOC111127395,0.389245112355126,0.26941473745485
gene-LOC111127396,0.85831911847704,0.714818808655721
gene-LOC111127397,0.688896744683723,0.13513816325962
gene-LOC111127398,0.541550013573466,1.59277428103856
gene-LOC111127399,0.445134067767229,1.18405136447035
gene-LOC111127400,0.552582365576707,1.97834989514833
gene-LOC111127401,0.538202220982422,1.77768414295562
gene-LOC111127402,0.399534181744067,0.404309729330575
gene-LOC111127403,0.506279157229658,1.1047025949047
gene-LOC111127404,0.44803280453399,0.506257901847485
gene-LOC111127405,0.459469284893854,0.343311817051231
gene-LOC111127406,0.789685104125053,0.660090088774315
gene-LOC111127407,0.457818987500376,1.46197492150709
gene-LOC111127408,0.672110389091245,1.99479181080888
gene-LOC111127409,0.253873830983182,0.350348120086828
gene-LOC111127410,0.276865054478494,0.608783584361947
gene-LOC111127411,0.932389461294575,0.70051117570873
gene-LOC111127412,2.125,2.91681547239451
gene-LOC111127413,0.597556161940989,0.991481708616838
gene-LOC111127414,0.289224433406287,0.489197795051249
gene-LOC111127415,0.394966740139519,1.0317319017874
gene-LOC111127416,0.220893690362628,0.258824099402439
gene-LOC111127417,NA,NA
gene-LOC111127418,0.190744928473528,0.889220433775815
gene-LOC111127419,0.549304736058594,2.13341526272442
gene-LOC111127420,0.174041975889811,0.331212222085175
gene-LOC111127421,0.657922782640664,1.53047101347465
gene-LOC111127422,0.166694239385883,0.100915955437104
gene-LOC111127423,0.437184626798696,1.07873990494206
gene-LOC111127424,0.12858887823943,0.288186831640988
gene-LOC111127425,0.600008365681154,1.85741566099098
gene-LOC111127426,1.37949410248775,2.05362134921498
gene-LOC111127427,1.40515158489603,0.277804232777137
gene-LOC111127428,0.41993899150782,2.1876945705512
gene-LOC111127429,0.412516007959745,0.739141077421713
gene-LOC111127430,0.642682933204043,0.715375560310838
