gene_ids,Treatment1_FPKM_Coeff_of_Var,Treatment2_FPKM_Coeff_of_Var,Treatment3_FPKM_Coeff_of_Var,Treatment4_FPKM_Coeff_of_Var
gene-LOC111130548,0.417857376395471,0.948454469648588,0.433956220223374,0.554063997782366
gene-LOC111130549,1.3586775113503,0.364239396843344,1.78357604612129,0.223954747780596
gene-LOC111130550,0.3089634330684,0.455692497329891,0.230344417324964,0.501688125531189
gene-LOC111130551,0.198648269275618,0.54771378532568,0.449792975378353,0.518877511187043
gene-LOC111130552,0.924258157015763,0.703919060268481,1.17395789948812,0.705941084723558
gene-LOC111130553,0.36119158396346,0.446847515965961,0.343351870842452,0.214083507406787
gene-LOC111130554,0.471040785740364,0.500079676323376,0.3473597064756,0.368263692990452
gene-LOC111130555,0.298464132413393,0.615568204286053,0.257834125708964,0.341470007064447
gene-LOC111130556,2.125,1.52605558855825,1.63278562995133,NA
gene-LOC111130557,0.907449716179658,1.9373847146252,1.12863974874914,1.92656185985206
gene-LOC111130558,0.845231475369927,0.612394849886427,1.23913073908273,0.606809344055038
gene-LOC111130559,0.148129956870754,0.452373854218394,0.426602792797701,0.308159380646058
gene-LOC111130560,0.392228247857438,0.475753653287432,0.443203985541927,0.397948436554448
gene-LOC111130561,1.28663184113888,2.40649194626242,2.55155181539914,2.91681547239451
gene-LOC111130562,0.461196675936115,0.78816334264364,0.51443811109111,0.6457845927205
gene-LOC111130563,0.191339585177832,1.12086113607868,0.436094608367885,0.714270639751107
gene-LOC111130564,0.235743393930968,0.24151339024815,0.0496311345829784,0.199554122679526
gene-LOC111130565,0.195539740921343,0.42248902676268,0.394237671628113,0.285943579724809
gene-LOC111130566,0.433178724902458,0.631423588338621,0.453383210143711,0.503628041938518
gene-LOC111130567,1.26665864454569,NA,1.3081644488174,2.91681547239451
gene-LOC111130568,0.348976927679329,0.53955945213695,0.134605698412289,0.310792234366989
gene-LOC111130569,1.42194078771134,0.574930408341291,1.5194038176076,0.659713136555243
gene-LOC111130570,0.445738543942212,1.47389852896426,0.589223100920303,1.30994569217032
gene-LOC111130571,0.490265001722693,0.682744068489209,0.408642924350216,0.401654651677537
gene-LOC111130572,0.785922881298235,0.400879493985645,0.889922694270595,0.365449273332058
gene-LOC111130573,0.642400903064751,0.6778590060801,0.472965494847574,0.619209826310967
gene-LOC111130574,0.292618349686428,1.06201865066535,0.618196287800898,0.513378114375201
gene-LOC111130575,0.3895913497732,1.20708263835494,0.602207990520544,2.14499632477654
gene-LOC111130576,0.46668225840797,0.576354016578493,0.408123800347281,0.398510936344608
gene-LOC111130577,0.481886940411293,1.39428542983409,0.586579356614675,2.70599307642626
gene-LOC111130578,0.45943366255798,0.657324704942538,0.448844220865998,0.912252499576622
gene-LOC111130579,0.515722983109772,1.82308335705836,0.474328373732044,0.65834699945462
gene-LOC111130580,0.480011835879463,0.606029724792899,0.399771520227638,0.527189985016211
gene-LOC111130581,0.388992183351541,0.215453883635544,0.65834959363424,0.0861531632195713
gene-LOC111130582,0.278982359772986,0.477313777787427,0.243942096351321,0.209295033497142
gene-LOC111130583,0.494202161679753,1.16413883862678,0.418615199246649,1.76727983801523
gene-LOC111130584,0.445065868347903,0.204166677092143,0.407478008761849,0.352837513791108
gene-LOC111130585,0.578552303936507,1.43005979948675,0.516327953253406,0.946745285799198
gene-LOC111130586,0.438735038418723,0.926134996078604,0.665080992514811,0.340782021147918
gene-LOC111130587,0.545077620527426,0.516433486321633,0.549954150212034,0.462411149918211
gene-LOC111130588,0.538074421894053,0.950537857524183,1.20526296787532,0.570184739675477
gene-LOC111130589,1.22898545525219,NA,1.66970626288166,2.91681547239451
gene-LOC111130590,0.418052203681263,0.409260170022096,0.458779009907793,0.390886653475411
gene-LOC111130591,0.295191074222495,0.509615290754406,0.491944870927037,0.401199438043511
gene-LOC111130592,0.23189044809025,0.644448127914919,0.234997936905954,0.511914832215046
gene-LOC111130593,0.150066073983796,0.499590142686345,0.261075013058563,0.240174534500478
gene-LOC111130594,0.479632020872384,1.02166117964962,0.550768369179202,0.91290600336109
gene-LOC111130595,0.327041979207969,1.01259495478675,0.429583749496702,1.05089366062066
gene-LOC111130596,1.10721204514732,2.91681547239451,2.55155181539914,2.91681547239451
gene-LOC111130597,0.52717363436522,2.58988484121237,0.451380414499357,1.68748841626587
gene-LOC111130598,1.34147257794964,0.839501079391997,1.01395105307124,0.743082304772855
gene-LOC111130599,0.121623643890001,0.69739143941169,0.188045990521369,0.338741614203586
gene-LOC111130600,0.248065264332681,0.202582800564881,0.260222166304521,0.1882925213497
gene-LOC111130601,NA,2.91681547239451,1.6781560220329,1.41466073017568
gene-LOC111130602,0.827338946309699,2.32778790545327,0.944890431503696,2.03890614203993
gene-LOC111130603,0.198128490927139,0.418379333863539,0.214754617694785,0.34814664059903
gene-LOC111130604,0.45286554350825,1.20063374102694,0.363248655109266,0.782896755563243
gene-LOC111130605,0.62830334352183,1.66514877231914,0.482744501041113,1.2377549972096
gene-LOC111130606,0.745352224422946,2.91681547239451,0.478189584676152,2.91681547239451
gene-LOC111130607,0.381156463798908,0.735092046307851,0.48026118554902,0.517856865418376
gene-LOC111130608,0.486816044627854,0.74377996895731,0.258984178389945,0.606765171629492
gene-LOC111130609,1.22687754877957,NA,1.0841860118419,NA
gene-LOC111130610,0.618116679668924,1.20400409818279,0.529104737433287,0.826112076185619
gene-LOC111130611,0.51234792833538,0.356622508949585,0.535084960134914,0.424965085849487
gene-LOC111130612,0.155546971243497,0.685081554875408,0.206003769131897,0.275301169760783
gene-LOC111130613,0.487632940742924,0.444120130870026,0.317478403837327,0.415961902487095
gene-LOC111130614,1.03706468400519,0.559424878307082,0.999993803128787,0.604213096334204
gene-LOC111130615,0.444537962026087,0.560090726398187,0.168678423166969,0.36828573033717
gene-LOC111130616,2.125,NA,NA,2.91681547239451
gene-LOC111130617,0.169668836396642,0.787273241342673,0.346033681862396,0.309250476606707
gene-LOC111130618,0.967351554770929,0.432305626451271,1.09506890048163,0.212054351134387
gene-LOC111130619,0.660422749407924,1.06274941998035,0.794584105432413,1.74695509648978
gene-LOC111130620,0.50658593589759,2.11986288991337,0.50218550785695,1.84214524387396
gene-LOC111130621,0.413729823502481,0.596084126972229,0.361629968179827,0.644688882022921
gene-LOC111130622,0.322908423380625,0.932917692998885,0.210767714787155,0.392201868067951
gene-LOC111130623,1.12704415525003,2.91681547239451,0.743196546639853,NA
gene-LOC111130624,0.379360470586941,1.02374154197196,0.602242780601858,1.78003247023049
gene-LOC111130625,1.72386407284954,0.372644880688844,1.70800437748406,0.290259213642674
gene-LOC111130626,0.230374897609427,0.431815445935307,0.401183985482389,0.423610116487668
gene-LOC111130627,0.216499353217457,0.567638989882792,0.186942657559014,0.278327080039292
gene-LOC111130628,0.510126175233698,1.27615260177018,0.446691983435838,1.32864927965188
gene-LOC111130629,0.32826378537542,2.47370619911247,0.354606714684425,1.21610738207382
gene-LOC111130630,0.157327536096838,1.05696697550499,0.512170470540868,1.22577204130417
gene-LOC111130631,NA,NA,NA,NA
gene-LOC111130632,0.314022292028993,0.617403482191041,1.01799548055179,0.275653485770189
gene-LOC111130633,0.231638431083574,0.395590558485315,0.3180503945398,0.243240214024792
gene-LOC111130634,0.198327852431375,0.723698445495772,0.272151187242776,0.559992421037575
gene-LOC111130635,0.514695407054514,1.31815171407077,0.490132505365522,0.707348325372691
gene-LOC111130636,0.244242805094423,0.479295120329441,0.511767797267645,0.274629836718319
gene-LOC111130637,0.25065421931714,1.03385329999503,0.298837257427041,0.302941760729706
gene-LOC111130638,0.496794354284863,0.557942141191576,0.751402357465949,0.411913781860865
gene-LOC111130639,0.514962610360043,0.825849626363004,0.655626129535627,0.731216649439992
gene-LOC111130640,0.490951649766033,0.602108407273313,0.574599433789152,0.849483091091642
gene-LOC111130641,0.48113225429831,0.64594150692042,1.04149274435355,0.350006690295781
gene-LOC111130642,0.433584205708467,1.49666871145981,0.493331733769822,0.63721547599358
gene-LOC111130643,0.312328294747132,1.21003807453071,0.605284027384564,0.882463094724568
gene-LOC111130644,0.236385016525439,0.475718755419493,0.407699589616799,0.308001182231217
gene-LOC111130645,0.158270960411833,0.627937074193787,0.354343394068912,0.239848619121098
gene-LOC111130646,1.16946967335443,0.362889235151068,1.713667342297,0.290259406132534
gene-LOC111130647,0.214026908917507,0.85597883134371,0.27476786805991,0.341962934632667
gene-LOC111130648,0.638127975449335,1.72592279066674,0.556465502986163,0.644055701377009
gene-LOC111130649,0.781205024114386,0.576991864835192,0.417181475940017,0.810088892502622
gene-LOC111130650,0.202594576746294,0.51575703534103,0.457004819434583,0.506053121276879
gene-LOC111130651,0.451899693495031,0.611524380958999,0.565928789441599,0.663270178685536
gene-LOC111130652,0.533693241946174,0.443554748231624,0.548637703910977,0.560787901666214
gene-LOC111130653,0.301384995425696,0.851375258294508,0.126005191653693,0.403464539107889
gene-LOC111130654,0.478299227335733,1.53531110176669,0.251111937997968,0.8097428437628
gene-LOC111130655,0.649471420785159,1.62577619522488,0.394890551663663,0.723829403239846
gene-LOC111130656,0.505452964736261,2.00878273333174,0.471600891194905,1.21450256783149
gene-LOC111130657,0.416068574523844,1.30686567411153,0.513340550623519,2.19200761667724
gene-LOC111130658,0.577561260204156,1.27359640110351,0.417821320206015,1.11063086648512
gene-LOC111130659,0.48858203461628,1.07815744065448,0.606682303666456,1.70032814824219
gene-LOC111130660,0.427648326005461,0.424097680413352,0.52782087956054,0.458497529351358
gene-LOC111130661,0.40239267123837,0.36362998209142,0.44177213504388,0.446192295231702
gene-LOC111130662,0.392504988697989,1.42017544573631,0.398621582802412,0.727702139370214
gene-LOC111130663,0.418561607047555,0.729766080313121,0.522907062891402,0.903224014479316
gene-LOC111130664,0.542236596574684,1.53291519816225,0.715847191159726,1.71306769791815
gene-LOC111130665,0.466409747928986,1.49234125742653,0.590402551795206,2.91681547239451
gene-LOC111130666,0.738130459563783,2.59203917968573,0.6190284115912,1.66117670074513
gene-LOC111130667,0.275295694680455,0.248660303935757,0.400913122852702,0.158261047604197
gene-LOC111130668,0.341769299110549,0.602695268976704,0.404089084347168,0.21696765321059
gene-LOC111130669,0.262428809681027,0.594945804586689,0.487164160252169,0.595600223027904
gene-LOC111130670,0.666688442899327,1.00882363995644,0.513386056363166,0.552566686024998
gene-LOC111130671,0.656166922684347,0.586271521470176,0.702124376161309,0.352719286237796
gene-LOC111130672,0.17894724612947,0.466066141978881,0.251101801879144,0.263899562222374
gene-LOC111130673,0.384676488854735,0.374192876831394,0.419801082268634,0.293052871815566
gene-LOC111130674,0.637811418550167,0.684794324560614,0.37374598001096,0.717822878236694
gene-LOC111130675,0.542039422138843,1.43701976545162,0.539035995487554,1.28952422232787
gene-LOC111130676,0.666958935937348,1.06851213981362,0.670176274260558,1.97792461469732
gene-LOC111130677,0.38183550603736,0.650192573192413,0.283994848492826,0.56430672445371
gene-LOC111130678,0.368920367262517,0.337857828876206,0.487472016813828,0.692987690713653
gene-LOC111130679,0.332318372764076,0.603188629058287,0.5225866152961,0.419501541653172
gene-LOC111130680,0.511509283461417,2.58815773570223,0.583396001739441,1.00482028174075
gene-LOC111130681,0.425710275980607,0.797178767144089,0.559867581316537,1.06938652852723
gene-LOC111130682,0.491379496167373,0.723336604328445,0.303700329046316,0.511098487930908
gene-LOC111130683,0.618109040922702,0.518031453249551,0.734670662447233,0.478158063593793
gene-LOC111130684,0.370249741175391,1.01580458210716,0.495807958776408,0.400099928554896
gene-LOC111130685,0.459831218523951,0.967750622277216,0.478128469433094,1.68162227443279
gene-LOC111130686,0.405313083720297,0.23508210173083,0.439516109324692,0.572051676663531
gene-LOC111130687,0.224608151888947,0.871129843130567,0.228603277023908,0.382456738624783
gene-LOC111130688,0.128396580870119,0.596026153054752,0.206404166553584,0.349946848128754
gene-LOC111130689,0.414576918808425,0.705927316916784,0.552046101246236,0.537529800591214
gene-LOC111130690,0.665472637598417,0.499652931327085,0.271918117550389,0.372751596937311
gene-LOC111130691,0.449068950544952,0.253865898573526,0.39498890831943,0.440730559026817
gene-LOC111130692,0.64927902099951,1.0017461182167,0.96946735275298,0.68744706431574
gene-LOC111130693,0.437539261921164,0.711150353451209,0.445411670564338,0.630870966209423
gene-LOC111130694,0.200677240989657,0.542406327281515,1.17587373565466,0.773340548974595
gene-LOC111130695,0.591615985628922,0.336056694012112,0.419823368485531,0.311276311114324
gene-LOC111130696,0.500523418249597,0.903323764632294,0.236312443246629,0.3679214730145
gene-LOC111130697,0.233096690745618,0.719546691494275,0.2624875807503,0.311766977126849
gene-LOC111130698,1.43363842764915,0.421880476288221,0.891086586716346,0.429261849767878
gene-LOC111130699,0.494351582423534,0.188532298639108,0.568673458721878,0.17198279403825
gene-LOC111130700,0.81730622177857,0.784028946821447,0.63353131298249,0.751488893364921
gene-LOC111130701,0.403952211702384,0.563866544457646,0.404679018157522,0.352369323059428
gene-LOC111130702,0.342902154192653,0.63750889124966,0.41990044643903,0.320504998993254
gene-LOC111130703,0.382054057370179,0.52918073473692,0.434132105483838,0.846943181075138
gene-LOC111130704,0.317241331273029,0.371215882622629,0.325180179896258,0.233700868939445
gene-LOC111130705,1.28840138863939,1.21817767013697,0.268074888188417,0.745569247378753
gene-LOC111130706,0.42660491023009,0.956717881965125,0.878173097500951,0.736326445309703
gene-LOC111130707,0.756676510487636,0.482949013478528,0.737188722216896,0.290582927896486
gene-LOC111130708,0.353580887720233,0.641307981159227,0.463209254889874,0.223007672318007
gene-LOC111130709,0.203499421899819,0.42468515863683,0.370609829909107,0.195806422565201
gene-LOC111130710,0.74808499132349,2.04802306312768,0.425996370091085,2.14047229471355
gene-LOC111130711,0.36583536253106,0.389586510241464,0.557313417602837,0.407286044882939
gene-LOC111130712,0.575667225544133,0.953058284950756,0.453776975215515,0.7213876817472
gene-LOC111130713,0.506176451195997,1.11264221385715,0.499303572345423,1.57118983399709
gene-LOC111130714,0.452464739947889,2.05427621538939,0.574477532046416,NA
gene-LOC111130715,0.366656319809213,2.56717358709057,0.524824102958921,1.82226304666647
gene-LOC111130716,0.868321982536328,1.80568555304803,0.640769083462594,2.19394337637473
gene-LOC111130717,0.172845414266249,1.13873601391338,0.372822878897542,0.731781033631108
gene-LOC111130718,0.184731762496043,0.312770689480654,0.353936215623204,0.242435657371541
gene-LOC111130719,0.564080934506306,0.80519384662863,0.429871549336013,1.48998582878233
gene-LOC111130720,0.498213078633865,0.817263196192992,0.471742152435526,0.63857592806775
gene-LOC111130721,0.377341559137829,1.42669401631375,0.583813148430045,0.606615464832707
gene-LOC111130722,0.700087022056534,1.74599182261891,0.995715739907657,1.20991748118893
gene-LOC111130723,0.117264643039611,1.74667310999452,0.512234236549033,1.12848568074839
gene-LOC111130724,0.395766817991961,0.582090457098983,0.478217566244369,0.644345471774409
gene-LOC111130725,0.478372918075144,0.926572524554238,0.453372060131453,0.965052398277426
gene-LOC111130726,0.48068187528113,0.263865014384232,0.572297901696224,0.127915540315191
gene-LOC111130727,0.210858332854436,0.480580777800209,0.316185075135971,0.192623473093063
gene-LOC111130728,0.655671423685375,0.998396712309795,0.612531605562077,0.446539980182956
gene-LOC111130729,0.195644651932016,0.901304878245035,0.569694391750187,2.32585589694613
gene-LOC111130730,1.15966763432516,1.86386712434992,0.630926046580635,1.9233891466634
gene-LOC111130731,0.266299088016682,2.69959658303141,0.55243612779568,1.39388288733706
gene-LOC111130732,0.353416834558778,0.559263597439507,0.539741252385318,0.268799982900501
gene-LOC111130733,0.433513682677903,0.670263525961864,0.379736011508987,0.287001688332907
gene-LOC111130734,0.552170745022592,1.99892776189707,0.49329927283586,1.40509867894425
gene-LOC111130735,0.699863658426435,1.30382578965305,0.54085846735902,1.23529563395804
gene-LOC111130736,0.42418220280262,0.338915544106808,0.444878050813814,0.418870627128603
gene-LOC111130737,0.301909680673539,0.546185783057654,0.345682811829992,0.630379437467103
gene-LOC111130738,0.342307447924831,0.455647978401733,0.373027768706234,0.324861941067512
gene-LOC111130739,1.46735351989373,2.27873623000685,0.462226881014802,0.847365886453554
gene-LOC111130740,0.327672208932611,1.212404491321,0.522848071662972,0.733638182802527
gene-LOC111130741,0.122510514765695,0.526867476269619,0.41957301119886,0.386826791415471
gene-LOC111130742,0.23649471350035,0.852896503114999,0.127452387570696,0.373358490897251
gene-LOC111130743,0.143056080449564,0.332325429671828,0.10342548896103,0.284861600900231
gene-LOC111130744,0.524865889451353,0.983467384858404,0.400254249134396,0.688605614732652
gene-LOC111130745,0.411270592023543,1.19154227054446,0.460644176682438,1.24386126102149
gene-LOC111130746,0.765375816874386,1.43911236990887,0.290322572037508,1.28605162673281
gene-LOC111130747,0.688119749535053,0.293219086359547,0.358512559769977,0.75931111998596
gene-LOC111130748,0.413390812120397,0.332610660456734,0.363295053358466,0.285634702425344
gene-LOC111130749,0.48272029387182,1.65214175569013,0.504645414852036,1.96162614251327
gene-LOC111130750,0.415505034951235,0.524548033058848,0.52619208602018,0.505865021361586
gene-LOC111130751,0.56249941514201,0.729117103899173,0.565920516043662,0.619661807995028
gene-LOC111130752,0.330512191985522,2.91681547239451,0.529242642194534,1.55325179553273
gene-LOC111130753,0.69599689399226,1.09596724318113,0.535163953688572,2.91681547239451
gene-LOC111130754,0.974451245109501,2.68711698562873,0.878908906519531,0.966933002372842
gene-LOC111130755,0.29869621328579,0.464898763495425,0.408549661600669,0.319805022716861
gene-LOC111130756,0.197886254439455,0.355397208089283,0.148226475094819,0.18172869150531
gene-LOC111130757,0.359086362545568,1.53258437719144,0.597977841529445,0.375886732387915
gene-LOC111130758,0.349575364031704,0.943776677720133,0.960057415949479,0.37066468960373
gene-LOC111130759,0.315907659621677,1.26243723624904,0.430376877431114,2.04481773272705
gene-LOC111130760,0.49564639729997,0.446327062559621,0.573110795534987,0.337046746795793
gene-LOC111130761,0.329696136782256,0.450862112703098,0.511220408112002,0.250814883309197
gene-LOC111130762,0.212539414681738,0.601668919664351,0.612998013826251,0.647700510926265
gene-LOC111130763,0.453374718146211,0.655616288899586,0.703870224875465,0.385944468434128
gene-LOC111130764,0.48240011095703,0.965875748104639,0.534216078553238,1.34166029843913
gene-LOC111130765,0.323483318979382,1.23801333670935,0.553282385882573,1.11700601929425
gene-LOC111130766,0.44697113918409,2.1107746272093,0.872852700528884,1.94027020160977
gene-LOC111130767,0.343128065410607,1.4965205651306,0.470787584875483,0.92220714525366
gene-LOC111130768,0.498670271787612,1.60650013689797,0.522821043399061,0.454157726505338
gene-LOC111130769,0.472766682793137,1.59974903138046,0.459636115228456,2.13459123974469
gene-LOC111130770,1.16436168654034,0.864828353608391,0.839803118954453,0.915998536504349
gene-LOC111130771,1.58505647879697,0.598090457846156,1.81091366374542,0.365941174077368
gene-LOC111130772,0.339977987522165,1.13581081316927,0.583658279350437,0.828082921622078
gene-LOC111130773,0.498242137190084,1.31291445803135,0.469093986881986,1.44101300971589
gene-LOC111130774,0.31232401452046,0.234916990133382,0.520750773936479,0.328343192611438
gene-LOC111130775,0.390570504452134,0.485645902250113,0.254253787908049,0.701775660921855
gene-LOC111130776,0.489816122701395,0.786185365999832,0.818825554251988,0.335587393674964
gene-LOC111130777,0.567064711745973,1.00544505462973,0.592747749248911,1.69049986939961
gene-LOC111130778,0.613275019940469,0.967954081223464,0.5776394996637,0.841215346880876
gene-LOC111130779,0.446136820487201,1.18874221664513,0.66032374085061,2.24687460928534
gene-LOC111130780,0.850482090191211,1.41717993778041,0.504015198269885,2.91681547239451
gene-LOC111130781,0.169402090928681,0.353861313239332,0.165629510236238,0.380410144519347
gene-LOC111130782,0.367309010714667,0.638206168941185,0.179310515877141,0.604731722705008
gene-LOC111130783,0.503895349496895,0.998415439350733,0.471782853044881,1.87730197316754
gene-LOC111130784,0.536935338250843,1.97503628634372,0.495875172650476,0.899783179476905
gene-LOC111130785,0.891634823239098,0.511580122449765,0.562361327688861,0.466263994530979
gene-LOC111130786,0.448153675333823,1.02813270213156,0.46809364406964,0.736963460546639
gene-LOC111130787,0.442505317139555,1.04065714919489,0.513776163806257,1.48845847138189
gene-LOC111130788,0.501265134000184,1.10298536838261,0.491224485653416,1.35912252303972
gene-LOC111130789,0.555898898386205,1.18777869866234,0.464749436916998,1.41615151605611
gene-LOC111130790,0.0905260459422716,0.257382882735175,0.341746234012477,0.245326898036078
gene-LOC111130791,0.599729712961618,0.64022074480547,0.352379708199149,0.364693629330786
gene-LOC111130792,0.421402676876023,1.64212832088874,0.537227442568525,0.62556957758782
gene-LOC111130793,0.526423030627411,0.791950285775337,0.565885824032967,2.17637080462387
gene-LOC111130794,0.337309229788366,0.446590590616205,0.137997471139819,0.355598848819637
gene-LOC111130795,0.15769480360385,0.747363499958653,0.277554084538298,0.59484682552035
gene-LOC111130796,0.523192746423568,0.725502592021554,0.383373776504303,0.941063357815756
gene-LOC111130797,0.414342787775527,0.73921873962403,0.414594867636118,0.586861815852696
gene-LOC111130798,0.447886670321905,1.10642833393431,0.653993493416181,0.901137724850928
gene-LOC111130799,2.125,2.91681547239451,1.71879762710981,1.19805079994059
gene-LOC111130800,0.182765820759993,0.534963175883883,0.352135938896368,0.433866422931516
gene-LOC111130801,0.661020106098076,1.16368084512282,0.793537409658843,0.813397129779994
gene-LOC111130802,0.381114581014776,0.398102207915932,0.525274471950967,0.214205733796039
gene-LOC111130803,0.162987597989922,0.616086946234202,0.452923819917861,0.322513985456557
gene-LOC111130804,0.55096270513995,0.508591661503355,0.554281823031626,0.77298215489908
gene-LOC111130805,0.363925901160365,0.43167637037621,0.244095436797571,0.3311000359429
gene-LOC111130806,0.477115507343674,1.70900323380038,0.591461223668945,0.981697476996748
gene-LOC111130807,0.48565246309803,1.06660978703242,0.519955802465408,0.899459110115501
gene-LOC111130808,0.642463205259366,1.37325857373634,0.559382679306899,0.747001335445157
gene-LOC111130809,0.864473110332852,1.01343805979364,0.61407199164547,0.819945476399444
gene-LOC111130810,0.497283192218694,2.73842598179309,0.711133142458911,0.839473766941489
gene-LOC111130811,0.563345068538444,1.53018644611257,0.527143397630084,1.3580166245058
gene-LOC111130812,1.24460993152991,2.91681547239451,1.04134665712385,2.91681547239451
gene-LOC111130813,NA,NA,NA,NA
gene-LOC111130814,NA,NA,NA,NA
gene-LOC111130815,0.702703265420103,2.0454873951054,0.909077614443096,1.36314669231397
gene-LOC111130816,0.480867565941712,0.923848795000914,0.468322246293099,0.647729330996107
gene-LOC111130817,0.152406255549291,0.454276327420942,0.148858539038741,0.243364443217226
gene-LOC111130818,0.455647203107961,0.848695574566264,0.514215903756599,1.03132488250931
gene-LOC111130819,0.478142437163165,2.55103891468854,0.501022644517888,2.91681547239451
gene-LOC111130820,0.437882582995911,0.316469416861082,0.243384616395091,0.268092047222035
gene-LOC111130821,1.03664189561842,2.15671450687809,1.52653818948059,2.91681547239451
gene-LOC111130822,0.675175626157093,0.496343108886262,0.383259316652439,0.388853235925777
gene-LOC111130823,0.618934557342111,1.05336591188806,0.474754913342268,0.742964262939596
gene-LOC111130824,0.404713218473483,0.976295584498534,0.531729926304027,1.41934095366456
gene-LOC111130825,0.298047350105956,0.684330354849064,0.0774965701104666,0.453821920015346
gene-LOC111130826,0.374540107401741,0.309559764622831,1.02985335929019,0.397428892534878
gene-LOC111130827,0.446811214951703,0.586088977476338,0.454576707338341,0.695474409409945
gene-LOC111130828,0.412698586680947,0.39694313167242,0.432698322231633,0.247403064207259
gene-LOC111130829,0.771329751028945,1.02061293030663,1.06069464882018,1.38120510754911
gene-LOC111130830,0.883653879864198,0.971753386693228,0.930353598473358,1.00332830213146
gene-LOC111130831,1.37589280813068,1.94255493053556,1.05445067091421,2.64099888780665
gene-LOC111130832,0.870514424109828,0.766196613280359,0.808857572210423,0.94821631517542
gene-LOC111130833,0.467343095193281,1.58805768651321,0.431979898513125,1.0407846674663
gene-LOC111130834,0.508973016721711,0.612321348964176,0.464342929335594,1.24261390405774
gene-LOC111130835,0.37010195601356,0.480638698785167,0.355732190474595,0.33939167884845
gene-LOC111130836,0.387598961825813,0.404060212812042,0.27227734486428,0.290582707293455
gene-LOC111130837,0.325003908527264,0.558238030679779,0.335953487640043,0.360455747884087
gene-LOC111130838,0.10804336159487,0.197248757887769,0.160236064732946,0.191611938843385
gene-LOC111130839,0.501416437003227,1.45610732040142,0.564421240365566,1.5388413897768
gene-LOC111130840,0.498290651751318,2.50953211847221,0.471394776855659,1.76641678612898
gene-LOC111130841,0.567919063664033,0.312079250750488,1.28524235127567,0.302951702973463
gene-LOC111130842,0.195589896080547,0.276842111125661,0.240152138396065,0.270808931033683
gene-LOC111130843,0.621370093351331,0.532848759865495,0.502114431598203,0.769903826545115
gene-LOC111130844,0.569309469804887,0.258066861299117,0.45073409555751,0.472558553972738
gene-LOC111130845,0.335397202900954,1.65697418567428,0.478851490166561,1.3243647662696
gene-LOC111130846,0.461752281622514,0.608640066806281,0.505311585491595,0.988750081174987
gene-LOC111130847,0.409403903534491,0.491757564511198,0.44842178810822,0.395557860318478
gene-LOC111130848,0.358145318997262,1.0328483047192,0.379536052374355,0.287364685958544
gene-LOC111130849,0.625354680431329,1.26165254136539,0.481670127765159,1.03641438663684
gene-LOC111130850,0.576607777708976,0.423616159724826,0.627619568184392,0.139264459735768
gene-LOC111130851,0.314462624430418,0.447742034540255,0.178856773631266,0.261889297732906
gene-LOC111130852,0.588641349149934,0.318579566432253,0.565376622024499,0.200879857025978
gene-LOC111130853,0.513212590293889,0.473451223750409,0.481504765451591,0.595797365966006
gene-LOC111130854,0.229848577894425,0.935846543215749,0.599776839378021,0.519698913312244
gene-LOC111130855,0.537011466897477,0.958749455740901,0.454231524579396,1.61119041724436
gene-LOC111130856,0.49918362833114,0.605518527271844,0.567559687470954,1.07588670491759
gene-LOC111130857,0.189633742300994,1.91333041824255,0.743079990979439,1.00858181115561
gene-LOC111130858,0.497616572143599,0.555721429899329,0.715434899370365,0.664570259775783
gene-LOC111130859,0.456520159247254,2.31186576326912,0.501802765597121,1.14503696267562
gene-LOC111130860,1.33298957889697,2.2862354942092,2.04006461640922,1.87048224739523
gene-LOC111130861,0.537356358338777,0.906403430874786,0.591680629910432,0.508495177276076
gene-LOC111130862,0.526383683612642,0.898705708409889,0.637647511136487,0.922681413395485
gene-LOC111130863,0.594713214259206,0.588456599135848,0.58948579615432,0.998987170419863
gene-LOC111130864,0.277612322168127,0.445336609626131,0.236116693227968,0.25172657349144
gene-LOC111130865,0.170055621173189,0.152867026426805,0.101458433479151,0.238739220386968
gene-LOC111130866,0.541958109159367,2.16725015564313,0.685552696858004,1.60871886567312
gene-LOC111130867,1.16632135597526,1.11743038337723,1.30291846065922,0.404529504679924
gene-LOC111130868,0.27031094327727,0.453781105731741,0.37998189661018,0.481193437390783
gene-LOC111130869,0.28096727949297,0.75616020974676,0.304017059933512,0.378125895100233
gene-LOC111130870,0.352831706520203,1.22958360314144,0.089485188997752,0.840261422358409
gene-LOC111130871,0.42797141357049,1.87709820360722,0.56499808552822,0.999027039377667
gene-LOC111130872,0.269315177941587,0.594652053738917,0.369552803323425,0.180268433504519
gene-LOC111130873,0.43273473806689,1.2337647461097,0.536507855892664,0.843519409583864
gene-LOC111130874,0.275712734933458,0.384957640848699,0.211899680213839,0.195577669266421
gene-LOC111130875,0.268301267655368,0.311929564948488,0.354456716309025,0.192556181158118
gene-LOC111130876,0.179125857285814,0.329885032771674,0.239987386683633,0.282724183153096
gene-LOC111130877,0.377665199159311,0.503366793270604,0.233913705580937,0.480527059435653
gene-LOC111130878,0.829655267672555,1.51667128494817,0.717975280986425,1.54015678355326
gene-LOC111130879,0.266608006261738,1.52081798630597,0.653103064991259,1.30058563464998
gene-LOC111130880,0.280197138453416,0.350280369683966,0.479518968992809,0.314958790003206
gene-LOC111130881,0.584937694754426,1.58832581541178,0.912647140305772,0.614240099805935
