id,feature,fc,pval,qval,chr,strand,start,end,t_name,num_exons,length,gene_id,gene_name,cov.S12M,FPKM.S12M,cov.S13M,FPKM.S13M,cov.S16F,FPKM.S16F,cov.S19F,FPKM.S19F,cov.S22F,FPKM.S22F,cov.S23M,FPKM.S23M,cov.S29F,FPKM.S29F,cov.S31M,FPKM.S31M,cov.S35F,FPKM.S35F,cov.S36F,FPKM.S36F,cov.S39F,FPKM.S39F,cov.S3F,FPKM.S3F,cov.S41F,FPKM.S41F,cov.S44F,FPKM.S44F,cov.S48M,FPKM.S48M,cov.S50F,FPKM.S50F,cov.S52F,FPKM.S52F,cov.S53F,FPKM.S53F,cov.S54F,FPKM.S54F,cov.S59M,FPKM.S59M,cov.S64M,FPKM.S64M,cov.S6M,FPKM.S6M,cov.S76F,FPKM.S76F,cov.S77F,FPKM.S77F,cov.S7M,FPKM.S7M,cov.S9M,FPKM.S9M
63134,transcript,1.74215552089758,0.000353719656914775,0.0085826163105771,NC_035788.1,-,72316932,72335640,rna-XM_022448507.1,4,1980,gene-LOC111111492,LOC111111492,5.974037,6.986961,3.668267,5.988327,0,0,0.224242,0.084212,0,0,4.031235,6.345201,1.091177,0.626812,3.0812,5.223201,0,0,0,0,0.819192,0.313516,0.221212,0.089701,0.887061,0.423068,0.226768,0.089808,6.780174,5.045978,0.150253,0.067521,1.887374,0.960649,0.623059,0.285786,1.510199,0.788047,2.282576,1.437115,4.02392,3.200308,5.669258,5.81061,0.789647,0.275406,0.877525,0.263217,4.712767,5.953795,5.775212,6.512603
6319,transcript,0.302164657512086,0.00280857060427286,0.0411526128404164,NC_035780.1,-,61104089,61125624,rna-XM_022484673.1,16,1825,gene-LOC111135003,LOC111135003,2.373514,2.775954,4.681571,7.642512,32.129452,11.75855,68.744301,25.816302,83.464157,28.391202,5.128909,8.07295,24.712456,14.195744,4.789815,8.119618,41.447556,20.322317,65.346794,30.570095,108.952011,41.697489,93.773521,38.025028,35.541595,16.950949,40.436733,16.014267,12.329411,9.175861,56.347565,25.321567,51.845921,26.388898,37.222664,17.07339,39.111828,20.409196,6.37569,4.014148,10.450595,8.311578,13.664879,14.005588,63.300804,22.077497,131.273193,39.375846,6.988108,8.828308,4.528139,5.106301
6322,transcript,0.431242439998592,0.000410522191853779,0.0096719872352393,NC_035780.1,+,61144763,61154249,rna-XM_022470539.1,6,2765,gene-LOC111126125,LOC111126125,4.270237,4.994274,2.81287,4.591919,36.66967,13.420153,23.060408,8.660128,29.42337,10.008665,3.014201,4.74438,18.150829,10.426504,3.856645,6.537723,12.780249,6.266335,29.945101,14.008715,21.049683,8.056014,20.791338,8.430858,17.632195,8.40937,24.739304,9.797572,6.982285,5.196394,20.562052,9.240211,21.694555,11.042246,19.3489,8.875005,16.78701,8.759738,6.851174,4.313514,5.11638,4.069165,4.777529,4.896648,10.48859,3.658118,23.290136,6.985956,4.661619,5.889178,5.12127,5.775164
63262,transcript,224.892337026068,8.81061890112278e-12,8.47122141714941e-09,NC_035788.1,+,73855318,73857607,rna-XM_022454381.1,2,1586,gene-LOC111115593,LOC111115593,23.598045,27.599196,14.103405,23.02335,0,0,0,0,0.093632,0.03185,21.713114,34.176639,0.903204,0.518834,6.794512,11.517948,0.187894,0.092127,0.452396,0.211637,0.720681,0.275815,0.189786,0.076958,0.459663,0.219228,0.720513,0.285347,30.048866,22.36313,0.521122,0.234183,1.545756,0.78677,0.721521,0.330949,0.918663,0.479373,337.864105,212.719981,355.960266,283.102687,20.076923,20.577504,0.184707,0.06442,0,0,31.976988,40.397588,15.674653,17.676025
63263,transcript,169.130338339412,9.76996261670138e-15,3.1350833040733e-10,NC_035788.1,+,73859011,73860752,rna-XM_022447308.1,2,1509,gene-LOC111110717,LOC111110717,14.572895,17.043792,14.195366,23.173473,0,0,0,0,0.09112,0.030995,19.159376,30.157033,0.548281,0.314953,7.098716,12.03363,0,0,0,0,0.298211,0.11413,0.848219,0.343952,0.531369,0.253427,0.375552,0.148731,25.08437,18.668426,0,0,0.200133,0.101865,0,0,0.373757,0.195033,271.303833,170.813488,139.890335,111.257726,13.704771,14.046474,0,0,0,0,21.494698,27.154964,16.434393,18.53277
63267,transcript,0.298254599179506,9.90021245650397e-07,8.07339053409799e-05,NC_035788.1,+,73953669,74038765,rna-XM_022450613.1,14,2892,gene-LOC111112807,LOC111112807,10.452307,12.224541,6.207718,10.133898,78.704063,28.803656,133.346527,50.077085,181.56842,61.762388,6.68118,10.516238,76.950729,44.203331,5.157778,8.743383,98.81881,48.452246,127.967545,59.864911,121.378502,46.453285,119.860832,48.603395,98.744865,47.094655,100.588913,39.836495,14.11653,10.50588,115.748672,52.01534,46.217381,23.524044,114.930725,52.716729,80.950325,42.241213,15.634854,9.843738,13.389547,10.648988,10.411442,10.671032,112.617577,39.277766,156.179291,46.846515,8.079116,10.206615,8.849756,9.979711
6330,transcript,3.20745306564524,1.40809661555164e-05,0.000641368520886251,NC_035780.1,+,61210684,61212375,rna-XM_022478117.1,2,1599,gene-LOC111130835,LOC111130835,5.579085,6.525043,6.163084,10.061034,1.745466,0.638796,1.185116,0.44506,3.317698,1.128549,4.328656,6.813344,1.372108,0.788189,8.183047,13.87177,1.719825,0.843254,1.644778,0.769449,3.262792,1.248717,3.069684,1.244752,3.480568,1.659997,2.913696,1.153919,13.846334,10.304794,1.379612,0.619972,2.956848,1.504997,2.272928,1.042553,1.659787,0.866104,9.500312,5.981417,7.775485,6.184007,11.086304,11.362721,6.096935,2.126435,3.571607,1.071316,4.337866,5.48017,8.606629,9.705541
6331,transcript,0.470964298747201,0.00219487947534747,0.034534756980834,NC_035780.1,-,61213926,61263206,rna-XM_022478002.1,26,5124,gene-LOC111130743,LOC111130743,6.658185,7.787109,3.623185,5.914732,34.508587,12.629252,44.596718,16.747895,42.203804,14.356063,5.137706,8.086796,25.655741,14.737602,3.739635,6.339369,43.487419,21.32249,48.025917,22.46716,72.664581,27.809772,59.557251,24.15038,42.770893,20.398837,29.644424,11.74016,8.938673,6.652388,35.02869,15.741254,34.023926,17.317735,27.86479,12.781095,42.072483,21.954115,12.722581,8.010165,8.009876,6.370423,7.622758,7.812817,43.050343,15.014719,103.93248,31.174905,6.039626,7.63006,6.706097,7.562345
63339,transcript,0.215580314079116,0.00331832044114011,0.0464985085745611,NC_035788.1,+,74776920,74802460,rna-XM_022449722.1,15,3042,gene-LOC111112301,LOC111112301,0,0,0,0,10.293862,3.767288,1.761931,0.661677,7.940821,2.701153,0,0,8.281971,4.757469,0,0,0,0,9.866353,4.615611,9.572503,3.663534,0,0,4.408998,2.102795,6.19787,2.454559,0,0,0.921258,0.413997,12.536052,6.380687,1.711706,0.78513,4.7967,2.502997,0,0,0,0,0,0,5.860552,2.043992,2.159373,0.647711,0,0,0,0
63340,transcript,0.185978782531485,0.00181898689584092,0.0299826546871945,NC_035788.1,-,74802753,74811186,rna-XM_022449726.1,13,2534,gene-LOC111112302,LOC111112302,5.116109,5.983567,5.542912,9.048624,13.001579,4.758242,25.590769,9.610382,69.470009,23.630946,8.363241,13.163818,43.202248,24.816962,1.986945,3.368237,40.772438,19.991297,81.439621,38.098533,56.325958,21.556748,53.114449,21.537833,80.5355,38.410013,63.572418,25.176754,9.837341,7.321199,50.438438,22.666113,18.554564,9.444031,39.613064,18.169825,45.226513,23.599939,3.946908,2.484982,3.920298,3.117895,1.998701,2.048535,94.226913,32.863632,48.117199,14.432919,2.810563,3.550677,5.834523,6.579487
63341,transcript,0.0951155219244237,1.83487001284011e-05,0.000794001915737274,NC_035788.1,+,74811385,74814446,rna-XM_022452963.1,4,695,gene-LOC111114592,LOC111114592,3.323044,3.88648,1.143035,1.865967,40.418701,14.792201,11.779136,4.423548,60.946766,20.731677,4.116028,6.478666,59.827339,34.367026,1.543062,2.615774,40.830395,20.019714,85.281296,39.895719,36.984173,14.154371,51.820858,21.013283,64.559708,30.790636,54.44389,21.561559,8.722956,6.491845,49.627575,22.301726,46.82518,23.833406,68.379852,31.364651,61.247478,31.959943,1.471931,0.926731,6.893526,5.482566,2.086402,2.138423,69.658989,24.295048,54.991371,16.494851,1.441157,1.820661,6.289692,7.092773
6336,transcript,0.0896837608813426,5.61991912242377e-05,0.00194959551048061,NC_035780.1,-,61298118,61318617,rna-XM_022472952.1,15,3980,gene-LOC111127708,LOC111127708,6.83156,7.989881,5.328678,8.698893,45.821159,16.769362,574.207764,215.638544,427.653534,145.4708,3.992788,6.284685,98.59417,56.636121,4.298706,7.287098,285.480255,139.974965,393.487976,184.078884,528.174744,202.140012,417.359406,169.238639,233.775299,111.495084,208.116348,82.420872,10.554147,7.854664,304.565063,136.865979,116.864189,59.482348,235.29361,107.925095,285.413208,148.933312,9.121777,5.743091,6.648298,5.287531,7.622601,7.812656,484.091919,168.837313,574.194397,172.231584,4.63974,5.861537,5.179111,5.840391
63388,transcript,2.00108016990887,4.18418404758425e-05,0.00153447179317635,NC_035788.1,-,75580413,75583898,rna-XM_022452442.1,2,1608,gene-LOC111114152,LOC111114152,8.728408,10.208347,6.784013,11.074681,0.179599,0.065729,0.424751,0.159511,0.341418,0.116137,6.241801,9.824652,0.660756,0.379563,6.998497,11.86374,0.539179,0.264367,0,0,0,0,1.432196,0.580753,1.602675,0.764368,1.695895,0.67163,17.885815,13.311078,0.18408,0.082722,2.038049,1.03734,0.324671,0.148921,0.442164,0.230728,3.642309,2.293206,4.393309,3.494091,9.968317,10.216859,0,0,0,0,9.176617,11.593124,8.427653,9.503713
6339,transcript,0.420529161728792,3.43728035868685e-05,0.00130840912728235,NC_035780.1,+,61345101,61368514,rna-XM_022481357.1,28,3236,gene-LOC111133206,LOC111133206,5.08495,5.947125,2.49843,4.078606,23.23934,8.504999,22.878242,8.591717,26.184053,8.906778,4.250408,6.690181,19.155746,11.003766,3.733976,6.329776,16.051706,7.870376,20.650784,9.66071,18.560654,7.103427,29.949938,12.144657,17.413008,8.304833,17.405748,6.893245,7.940434,5.909473,13.905128,6.248711,19.743824,10.049349,26.560827,12.18299,13.787182,7.194379,5.279476,3.32397,5.539181,4.405427,6.024151,6.174352,13.583764,4.737625,25.062761,7.517661,4.83738,6.111222,4.659166,5.254058
63393,transcript,0.373253178686203,0.000529081589806912,0.011802362972064,NC_035788.1,-,75597656,75613816,rna-XM_022451098.1,19,4470,gene-LOC111113114,LOC111113114,5.680588,6.643756,4.184,6.830244,16.861183,6.170758,8.52703,3.202249,15.328203,5.214048,3.562669,5.607673,12.989595,7.461702,1.468549,2.489461,7.210641,3.535478,7.750323,3.625704,5.5199,2.112545,10.187742,4.131115,5.270171,2.513517,13.297726,5.266334,9.464742,7.043901,9.40453,4.226224,13.616765,6.930756,7.134496,3.272469,8.535799,4.45412,2.009601,1.265249,3.485052,2.771735,6.957942,7.131425,5.744592,2.003548,11.519464,3.455303,5.738276,7.249354,6.148288,6.933314
63415,transcript,0.18112642511399,0.000243868967786054,0.00643451610441411,NC_035788.1,+,75848034,75869843,rna-XM_022448159.1,8,3855,gene-LOC111111285,LOC111111285,2.231865,2.610287,0,0,70.840675,25.925859,257.885742,96.846663,245.27301,83.432167,0,0,85.136063,48.905288,0,0,223.269897,109.472355,205.613678,96.1888,313.40387,119.944134,357.361389,144.909529,187.323959,89.340921,141.482025,56.031503,0,0,218.461166,98.17246,119.24675,60.695041,147.96106,67.86717,105.480904,55.041673,13.151954,8.280499,7.96069,6.331304,0,0,242.229416,84.482641,276.159393,82.83496,0,0,0,0
6343,transcript,1.96380814933185,0.0015796614305239,0.0267916256046943,NC_035780.1,+,61385290,61389797,rna-XM_022452946.1,3,881,gene-LOC111114580,LOC111114580,6.338235,7.41291,4.947257,8.076236,0,0,0,0,0,0,5.72017,9.0036,0,0,5.119558,8.678593,0,0,0,0,0.485812,0.185927,0,0,0.968434,0.461878,1.896708,0.751158,13.722561,10.212679,0,0,1.187384,0.604363,0,0,0,0,2.322907,1.462507,3.569341,2.838772,5.538529,5.676622,0.927914,0.32363,0.964657,0.289352,8.803777,11.122103,8.582436,9.678259
6345,transcript,3.74929401778622,0.000664674726465031,0.014124998210289,NC_035780.1,+,61397039,61420914,rna-XM_022487221.1,18,4213,gene-LOC111136397,LOC111136397,11.116907,13.001827,11.141265,18.187753,1.074294,0.393164,14.222217,5.341025,8.572039,2.915868,10.609429,16.699338,4.292117,2.46555,6.539313,11.085339,7.985507,3.915406,5.880529,2.750989,6.099098,2.334212,6.343943,2.57246,9.577736,4.567935,3.915737,1.55076,18.499447,13.767758,10.354962,4.653331,12.923177,6.577729,5.057742,2.319898,12.063969,6.295178,26.617672,16.758545,18.55125,14.754199,14.690601,15.056884,13.067175,4.557454,11.337408,3.400695,11.002416,13.899717,11.533578,13.006209
63452,transcript,2.10675026481881,0.000658500294737019,0.0140253495572431,NC_035788.1,-,76243310,76255131,rna-XM_022447367.1,15,2160,gene-LOC111110753,LOC111110753,4.022817,4.704903,3.842176,6.272227,0.268981,0.09844,0.098368,0.036941,0,0,4.064115,6.396954,0.443325,0.254662,3.232463,5.47962,0.272454,0.133588,0.982473,0.459614,2.959892,1.132793,0.234713,0.095176,0.989386,0.471871,0.923672,0.365804,10.146989,7.551647,0.081607,0.036673,0.727872,0.370477,0,0,0.447556,0.233542,3.13536,1.97403,2.812433,2.236787,7.400009,7.584515,0.509722,0.177776,1.505093,0.451458,3.90311,4.930928,6.242089,7.039092
6348,transcript,0.17044176658454,3.57627409963701e-06,0.000230903540408958,NC_035780.1,-,61451251,61457360,rna-XM_022430876.1,9,1771,gene-LOC111099557,LOC111099557,7.830333,9.158,4.803149,7.840985,126.897896,46.441355,268.928345,100.993613,280.262787,95.334304,5.761612,9.06883,68.595215,39.403617,3.92255,6.649444,184.673065,90.547788,181.4599,84.889343,280.985046,107.536987,262.47168,106.431889,105.177155,50.162424,138.981018,55.041023,14.443844,10.749476,173.424088,77.933619,77.331146,39.360545,166.395462,76.32271,132.866913,69.332143,17.730663,11.163264,4.646305,3.695304,6.422477,6.58261,225.896683,78.786254,219.719696,65.905678,6.752878,8.531135,5.933961,6.691621
63522,transcript,10.6847094858932,4.1289482943796e-10,1.40205102453277e-07,NC_035788.1,+,77131752,77141758,gene-LOC111114168,13,1605,gene-LOC111114168,LOC111114168,1.563683,1.828812,0.669701,1.093265,0,0,0,0,0.23629,0.080377,1.268066,1.995947,0.217483,0.12493,2.367262,4.012945,0,0,0.1174,0.054921,1.717445,0.657291,0.124907,0.05065,0,0,0.555763,0.2201,3.937728,2.930557,0,0,0,0,0,0,0.282445,0.147384,21.171787,13.329803,5.500896,4.374978,1.892234,1.939413,0,0,0,0,3.044787,3.84658,1.770676,1.99676
6355,transcript,0.313630425171486,0.000191348235990541,0.00530468556777577,NC_035780.1,-,61513225,61521824,rna-XM_022458435.1,10,3505,gene-LOC111118801,LOC111118801,13.735761,16.064719,10.419081,17.008811,122.479019,44.82416,136.825394,51.383542,328.839539,111.858191,9.317501,14.665832,113.903847,65.430563,7.374738,12.501538,183.689636,90.065599,265.314484,124.117627,235.84845,90.262568,149.809998,60.747739,236.041229,112.575781,335.671783,132.936991,16.747252,12.46373,243.188202,109.284338,113.992859,58.020879,243.552048,111.713097,185.157654,96.618313,40.679596,25.611963,23.089304,18.363409,14.051043,14.40138,201.171051,70.162666,219.684631,65.895161,11.65969,14.730073,12.409918,13.994442
6356,transcript,0.402302857068765,0.000162792142825552,0.00466622337751597,NC_035780.1,+,61521356,61551797,rna-XM_022458446.1,9,1888,gene-LOC111118811,LOC111118811,10.403024,12.166902,7.509289,12.25867,79.318527,29.028534,78.411446,29.446711,100.539185,34.19945,7.35514,11.577057,52.23658,30.006614,4.402691,7.463371,67.953835,33.318716,81.772583,38.254297,107.666977,41.205689,61.960747,25.124994,90.45948,43.143084,89.485092,35.439019,5.791353,4.310072,72.495255,32.578044,48.473061,24.672156,65.256729,29.932129,81.802574,42.68593,18.198748,11.457972,14.601164,11.612613,9.139628,9.367508,95.497452,33.30676,128.46344,38.533051,6.995065,8.837097,9.804898,11.056808
63563,transcript,50.6380189792843,6.83262136869089e-08,8.61500931630342e-06,NC_035788.1,+,77341258,77354775,rna-XM_022453413.1,23,3160,gene-LOC111114885,LOC111114885,11.904905,13.923433,7.121682,11.625914,5.312335,1.944178,25.650553,9.632834,19.893324,6.766921,14.921237,23.486163,7.07298,4.06298,2.620159,4.441652,13.4269,6.583397,10.963924,5.129069,21.396519,8.188753,12.860601,5.214955,15.192297,7.245703,10.515982,4.164672,8.472378,6.305359,12.609966,5.666688,21.368969,10.876527,8.698565,3.989881,15.631012,8.156519,423.73761,266.786128,236.787918,188.322412,13.05293,13.378381,25.184572,8.783653,35.601833,10.678892,17.68729,22.344939,8.820569,9.946798
63564,transcript,8.85259661533518,1.75005854252674e-08,2.81491872537046e-06,NC_035788.1,-,77359761,77403927,rna-XM_022454184.1,17,5833,gene-LOC111115444,LOC111115444,8.766494,10.252891,7.309824,11.93305,7.629948,2.792364,40.356968,15.155695,27.422585,9.328078,5.824823,9.168325,10.209885,5.864934,4.362412,7.395091,17.623951,8.64127,29.578184,13.837066,24.641949,9.430826,21.496746,8.7169,20.428202,9.742878,19.140863,7.580407,16.716991,12.441209,24.224682,10.88613,8.52726,4.340264,19.367043,8.883326,20.150349,10.514784,116.97863,73.650002,29.835987,23.729188,9.460421,9.696299,44.734444,15.602085,55.500256,16.647493,11.071168,13.986573,10.344168,11.664933
63584,transcript,1.91192558635735,0.000690283423574245,0.014505633141219,NC_035788.1,+,77647773,77649459,rna-XM_022453271.1,1,1687,gene-LOC111114795,LOC111114795,15.656787,18.311463,9.12626,14.898323,0.172496,0.063129,0.179016,0.067228,0.366924,0.124813,15.417309,24.266985,1.274452,0.732092,8.653823,14.669822,0.703616,0.344993,0,0,0.512152,0.196008,0.615293,0.2495,0.638411,0.304479,0.323059,0.127942,20.048763,14.920799,0.694132,0.31193,1.567872,0.798026,0.341435,0.15661,0.427386,0.223017,2.865442,1.804089,5.119739,4.071836,16.062834,16.463331,1.502075,0.52388,1.042087,0.312578,11.949022,15.095595,13.346176,15.050244
63585,transcript,0.385717628519276,0.000580165533909494,0.0126818336632301,NC_035788.1,-,77650148,77655278,rna-XM_022452936.1,3,3719,gene-LOC111114573,LOC111114573,5.671161,6.632731,3.609001,5.891577,26.503094,9.699448,59.503094,22.34585,59.929813,20.38575,5.741277,9.036822,21.449047,12.321122,3.511966,5.953429,35.918259,17.611225,52.053238,24.351194,56.283142,21.540362,60.50605,24.535116,30.900106,14.737271,28.346867,11.226285,8.19927,6.102105,53.101372,23.862787,21.581472,10.984688,45.034958,20.656753,30.600965,15.968087,7.201667,4.534185,6.335574,5.038815,5.761393,5.905043,48.702614,16.986068,65.372421,19.608682,4.913498,6.207385,6.408694,7.226969
63618,transcript,2.00518790125085,0.000429148081935615,0.0100225134718228,NC_035788.1,-,78030897,78033975,rna-XM_022452460.1,3,546,gene-LOC111114172,LOC111114172,7.584,8.8699,6.94457,11.336785,0,0,0,0,1.197976,0.407504,7.001231,11.020001,1.587048,0.911659,5.106993,8.657293,0,0,0,0,0,0,0,0,0,0,1.424563,0.564173,12.903103,9.602817,0,0,1.851236,0.942255,0.857658,0.393393,0.946155,0.493719,2.517148,1.584802,6.401297,5.091086,11.161689,11.439985,0.267595,0.093329,0.811806,0.243504,6.008571,7.590827,10.705142,12.071997
63637,transcript,2.42644906454958,0.00254470294980624,0.03842681080298,NC_035788.1,+,78248343,78250057,rna-XM_022453681.1,2,578,gene-LOC111115093,LOC111115093,10.248093,11.985701,12.429348,20.290506,0,0,0,0,0,0,11.326223,17.827578,1.381797,0.793755,6.312319,10.700542,0.339608,0.166515,0,0,0,0,0.931042,0.377536,3.349481,1.597477,0,0,18.597672,13.84086,0,0,0,0,0,0,1.990836,1.038851,2.862079,1.801971,7.670737,6.100698,15.194757,15.57361,0.369328,0.128811,0,0,11.841854,14.960206,11.471755,12.936493
63689,transcript,0.14105235551568,0.000189272702288856,0.00526078106864193,NC_035788.1,+,79126123,79137472,rna-XM_022454907.1,10,1512,gene-LOC111115973,LOC111115973,0,0,0,0,14.576977,5.334797,0,0,20.241762,6.885446,0,0,3.324126,1.9095,0,0,11.684088,5.728872,9.898058,4.630443,5.129053,1.962962,10.639305,4.314223,10.511369,5.013216,26.221504,10.384572,0,0,13.880176,6.237498,16.076979,8.182973,14.905165,6.83674,13.781302,7.19131,0,0,0,0,0,0,9.575897,3.339797,11.240841,3.371729,0,0,0,0
6369,transcript,0.376961284334551,0.000132905304471853,0.00396829226026994,NC_035780.1,-,61720329,61744422,rna-XM_022453133.1,21,5808,gene-LOC111114702,LOC111114702,12.589827,14.724487,10.518655,17.171362,38.513573,14.094974,75.49617,28.351905,65.409042,22.249566,7.687906,12.100834,32.018139,18.392398,7.929295,13.441614,45.293137,22.207859,38.349113,17.940223,70.97789,27.164251,46.024578,18.6629,57.642563,27.491623,37.037888,14.668213,22.76977,16.945841,49.479763,22.235302,47.219013,24.033862,37.147205,17.038778,38.229977,19.949032,10.264978,6.462853,12.047742,9.581823,14.054908,14.405341,82.58136,28.801999,109.20681,32.756958,12.257704,15.485564,12.150577,13.701988
63709,transcript,1.33354797065267,0.00029196436909773,0.00739434608260688,NC_035788.1,-,79327633,79330573,rna-XM_022453490.1,4,603,gene-LOC111114936,LOC111114936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244242,0.116487,0.482587,0.19112,0,0,0,0,0,0,0,0,0,0,0.87853,0.553124,0,0,0,0,0,0,0,0,0,0,0,0
63742,transcript,2.87442391297344,0.00334695470574076,0.0467670061191009,NC_035788.1,+,79764374,79769689,rna-XR_002636682.1,3,974,gene-LOC111114910,LOC111114910,4.701318,5.498447,3.114853,5.084896,0.651155,0.238306,0,0,1.187752,0.404026,2.393788,3.767844,1.159018,0.665783,1.443294,2.446649,1.660089,0.813965,0.966658,0.452215,2.329549,0.891552,0.299795,0.121566,0.006641,0.003167,0.599898,0.237579,0.82886,0.616859,0.330595,0.148563,0.91396,0.465194,0.086242,0.039558,0,0,4.282813,2.696468,3.982044,3.167003,6.601225,6.765814,0.743521,0.259319,0,0,1.146106,1.447914,2.104253,2.372928
6375,transcript,123.488720133047,8.31763546926823e-11,4.22152319610478e-08,NC_035780.1,-,61798654,61802980,rna-XM_022444279.1,20,1204,gene-LOC111108411,LOC111108411,3.041881,3.557645,0.534833,0.873097,0,0,0,0,0,0,1.721866,2.710233,0.289639,0.166379,1.299802,2.203404,0.05837,0.02862,0,0,0,0,0,0,0.692364,0.330211,0,0,1.567084,1.166264,0,0,0,0,0,0,0,0,317.800842,200.088107,21.512436,17.109293,1.004146,1.029183,2.999192,1.046032,0,0,2.693405,3.402668,1.464286,1.651249
63765,transcript,3.29137171469465,0.000463444336453511,0.0106376718973224,NC_035788.1,+,80111032,80118264,rna-XR_002636707.1,4,353,gene-LOC111114955,LOC111114955,0,0,0,0,0,0,0.0156,0.005858,0.101322,0.034466,0,0,1.956445,1.123854,0,0,0,0,0,0,0.481852,0.184412,1.58282,0.641831,0,0,0,0,0,0,0,0,0,0,0,0,0.166961,0.087123,8.793318,5.536292,0.027308,0.021719,0,0,0,0,0,0,0,0,0,0
63806,transcript,1.01670090780056,4.72581011412565e-06,0.000263748888815169,NC_035788.1,+,80583475,80597564,rna-XM_022453441.1,14,1821,gene-LOC111114901,LOC111114901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037141,0.023384,0,0,0,0,0,0,0,0,0,0,0,0
63837,transcript,4.0411820627019,0.000100426308981438,0.00313938609732623,NC_035788.1,+,80885754,80887547,rna-XM_022447778.1,2,1352,gene-LOC111111040,LOC111111040,10.133169,11.851292,9.737427,15.896033,0,0,0,0,1.064414,0.362071,24.090977,37.919418,1.876769,1.078085,10.28964,17.442833,0,0,0.655325,0.30657,0,0,0.77145,0.312822,1.463144,0.697821,0.61838,0.244899,10.078225,7.500471,0.990385,0.445061,2.48641,1.26555,0.693787,0.318228,1.907544,0.995388,12.775858,8.043708,7.116371,5.6598,15.530279,15.917498,0.849852,0.296404,0.629438,0.188802,11.151605,14.088192,7.423188,8.370996
63841,transcript,3.4968788670232,0.00251083255855711,0.0380137324706483,NC_035788.1,-,80902503,80904440,rna-XR_002636996.1,4,1246,gene-LOC111116145,LOC111116145,3.257357,3.809656,6.454872,10.537369,0,0,0.730471,0.274322,0.235286,0.080035,4.794732,7.546952,0,0,2.304441,3.906452,0,0,1.957397,0.915696,0.180177,0.068956,0.974719,0.395247,0.558855,0.266536,0.64687,0.256182,13.226033,9.84315,0,0,1.233949,0.628064,0.471108,0.216089,1.450242,0.75676,5.61583,3.535739,5.32986,4.23895,8.416527,8.626378,0.604558,0.210852,1.097512,0.329202,0.543205,0.686249,7.001812,7.895818
63872,transcript,1.83580657327475,0.00211135519602079,0.0335817977125706,NC_035788.1,+,81281032,81285670,rna-XM_022454698.1,2,1408,gene-LOC111115836,LOC111115836,7.306961,8.545888,3.235937,5.282562,0,0,0,0,0.730861,0.24861,8.596038,13.530242,0.938554,0.53914,6.504226,11.02586,0,0,0.617515,0.288882,0.097408,0.037279,0.73268,0.297101,0.78282,0.373352,0.631392,0.250052,13.058444,9.718426,0.497869,0.223733,1.375,0.699857,0,0,1.280534,0.668204,2.909425,1.83178,3.927687,3.123772,9.587714,9.826766,1.337053,0.466326,0,0,6.477318,8.18301,11.958097,13.484932
63877,transcript,5.16496536131312,1.60367752786161e-05,0.00071225478465815,NC_035788.1,+,81329960,81333875,rna-XM_022449611.1,2,2602,gene-LOC111112211,LOC111112211,11.567649,13.528994,5.49897,8.97689,0,0,0.957636,0.359632,4.166795,1.417379,6.397283,10.069382,0.181512,0.104267,3.899311,6.61005,1.034973,0.507462,1.727133,0.807976,2.613326,1.000157,2.166218,0.878398,0,0,3.066679,1.214505,20.902376,15.556079,0.566103,0.254396,2.149693,1.094166,0.340635,0.156243,0.808032,0.421644,14.874299,9.364891,5.465882,4.347131,11.987237,12.286117,2.916603,1.017227,0,0,6.877487,8.688557,12.538454,14.13939
63884,transcript,1.20375373888861,4.72581011412565e-06,0.000263748888815169,NC_035788.1,+,81399867,81401686,rna-XR_002636211.1,6,635,gene-LOC111112222,LOC111112222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469147,0.295376,0,0,0,0,0,0,0,0,0,0,0,0
63911,transcript,0.298568753290716,0.00258113750055522,0.0387218893199235,NC_035788.1,+,81650245,81655510,rna-XM_022451527.1,5,1084,gene-LOC111113333,LOC111113333,6.366345,7.445786,5.758264,9.400179,36.837177,13.481456,6.2936,2.363505,10.362086,3.524771,5.369154,8.451097,12.856811,7.385426,5.303895,8.991078,9.869862,4.839331,8.783211,4.108902,14.146678,5.414136,14.294236,5.796292,23.861622,11.380388,12.898523,5.108236,2.513638,1.870713,10.163285,4.567195,20.378233,10.372255,11.864391,5.44199,24.550276,12.810738,2.956229,1.861248,4.765213,3.789874,7.423791,7.60889,7.895756,2.753812,12.953875,3.885559,4.072509,5.144936,6.261875,7.061404
63912,transcript,4.78484304283078,1.49129868124431e-05,0.000670697734862632,NC_035788.1,-,81661178,81695215,rna-XM_022454474.1,9,3485,gene-LOC111115652,LOC111115652,0,0,0,0,0,0,0,0,0,0,0.248494,0.391132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163271,0.073371,0,0,0,0,0,0,13.036166,8.207599,0,0,0,0,0,0,0,0,0,0,0.501291,0.565297
